125;Villa;Klintholmvej;6;9400;1982;5;125;1600000;12800;07-08-2009;Alm. Salg;57,078786;9,9381419
126;Villa;Pallasvej;11;9200;1972;5;144;2350000;16319;09-08-2013;Alm. Salg;57,0153111;9,9085311
127;Villa;Klokkevej;10;9230;1967;6;158;420000;2658;01-07-1996;Fam. Salg;56,988164;9,882721
128;Lejlighed;Islandsgade;1;9000;1926;2;64;850000;13281;27-02-2012;Alm. Salg;57,045289;9,94361
129;Villa;Hoppevænget;29;9230;1976;9;237;1255157;5296;15-02-1999;Alm. Salg;56,951772;9,8926459
130;Rækkehus;Kayerødsgade;3;9000;1882;5;183;1457000;7961;10-10-1997;Alm. Salg;57,0448514;9,9251283
131;Lejlighed;Ny Kærvej;23;9000;1938;5;118;382000;3237;09-08-1993;Alm. Salg;57,0329293;9,9186983
132;Rækkehus;Offerlunden;15C;9230;1976;5;141;1098000;7787;02-12-2003;Alm. Salg;56,965154;9,8493
133;Villa;Pallasvej;10;9200;1965;8;240;2535000;10562;09-07-2014;Alm. Salg;57,0147198;9,9074216
134;Lejlighed;Rosengården;12;9200;1966;3;87;725000;8333;26-07-2004;Alm. Salg;57,00954;9,892399
135;Villa;Kapelvej;17;9400;1931;6;143;1775000;12412;10-11-2014;Alm. Salg;57,062857;9,921299
136;Villa;Kjærs Mølle Vej;8;9000;1935;6;155;750000;4838;10-09-1992;Alm. Salg;57,034008;9,9169893
137;Lejlighed;Vesterbro;98;9000;1950;3;69;1240000;17971;20-11-2012;Alm. Salg;57,051765;9,9172
138;Rækkehus;Perikumvej;57;9000;1970;4;92;1465000;15923;19-08-2014;Alm. Salg;57,023504;9,898285
139;Villa;Forbindelsesvejen;140;9400;1958;4;124;1415000;11411;25-08-2014;Alm. Salg;57,0702004;9,9434838
140;Villa;Bredholtvej;44;9381;1924;7;130;490070;3769;31-05-1999;Alm. Salg;57,1765789;9,9865929
141;Villa;Rolighedsvej;65;9400;2010;6;213;2399000;11262;05-09-2008;Alm. Salg;57,0661129;9,9246515
142;Lejlighed;Sønderbro;27;9000;1942;2;76;1060000;13947;29-09-2010;Alm. Salg;57,040576;9,9319003
143;Lejlighed;Lindegården;8;9400;1960;2;47;465000;0;25-07-2005;Alm. Salg;57,068388;9,909347
144;Villa;Thorsens Alle;13;9000;1993;5;166;3375000;20331;14-06-2013;Alm. Salg;57,037607;9,882147
145;Sommerhus;Nygaardsstrand;3;9370;1967;4;62;695000;11209;18-05-2004;Alm. Salg;57,044783;10,3674959
146;Villa;Thistedvej;106;9400;1900;7;218;1450000;6651;07-02-2005;Alm. Salg;57,069838;9,896369
147;Sommerhus;Mejsevej;2;9370;1968;5;85;860000;10117;11-04-2011;Alm. Salg;57,043928;10,3553
148;Villa;Rebildparken;1;9220;1973;6;160;319966;1999;01-07-1998;Fam. Salg;57,028938;10,010496
149;Villa;Jørgen Sonnes Vej;46;9000;1959;3;135;2150000;15925;14-05-2014;Alm. Salg;57,0457723;9,9642309
150;Villa;Svanholmvej;24;9400;1983;4;143;1345000;9405;06-03-1998;Alm. Salg;57,0777572;9,9363986
151;Villa;Vibevej;25;9000;1983;5;128;2085000;16289;18-09-2010;Alm. Salg;57,027232;9,930335
152;Sommerhus;Mågevej;2;9370;1967;3;49;515000;10510;19-02-2008;Alm. Salg;57,067649;10,376518
153;Villa;Oluf Borchs Vej;22;9000;1939;3;130;2575000;19807;10-05-2007;Alm. Salg;57,0283609;9,9187812
154;Villa;Søndervang;3;9382;1951;3;79;450000;5696;04-07-2002;Alm. Salg;57,1946652;9,9457518
155;Lejlighed;Revlingbakken;33;9000;1972;1;38;130000;3421;23-12-1994;;57,0260843;9,89803
156;Lejlighed;Reberbansgade;2;9000;1912;4;120;1660000;0;04-09-2006;Alm. Salg;57,04935;9,914503
157;Lejlighed;Ryesgade;51;9000;1928;1;36;375000;10416;14-03-2014;Alm. Salg;57,054124;9,902898
158;Lejlighed;Parkvej;14;9000;1939;3;80;359280;4491;14-09-1995;Alm. Salg;57,0347857;9,9070835
159;Villa;Rimmervej;56;9370;1922;6;176;1395000;7926;21-02-2006;Alm. Salg;57,078912;10,298569
160;Villa;Sønder Alle;30;9000;1927;3;135;1850000;13703;13-05-2007;Alm. Salg;57,0292384;9,9176622
161;Lejlighed;Strubjerg;34;9400;1973;1;31;435000;14032;16-10-2007;Alm. Salg;57,072661;9,9196449
162;Villa;Botvedsvej;9;9430;1972;5;159;605000;3805;15-02-1994;Alm. Salg;57,1113463;9,8542893
163;Villa;Fuglsangsvej;14;9400;1935;4;134;735000;5485;05-09-1994;Alm. Salg;57,063688;9,9133549
164;Lejlighed;Strubjerg;13;9400;1967;4;98;900000;9183;13-01-2011;Alm. Salg;57,072028;9,917848
165;Villa;Fælledparken;23;9280;2006;4;148;222912;1506;06-09-2005;Alm. Salg;56,972532;10,102489
166;Sommerhus;Sønder Havsig;44;9370;1976;4;60;375000;6250;14-01-2009;Alm. Salg;57,050453;10,365034
167;Sommerhus;Elme Alle;3;9280;1966;2;46;375000;8152;05-06-2007;Alm. Salg;56,988124;10,183575
168;Villa;Bygaden;63;9200;1963;4;120;840000;7000;10-12-1998;Alm. Salg;57,021752;9,872843
169;Villa;Frederik Raschs Vej;2;9400;1915;4;121;684000;5652;26-11-1996;Alm. Salg;57,0718904;9,9039265
170;Rækkehus;Perikumvej;55;9000;1970;4;92;1318000;14326;11-05-2014;Alm. Salg;57,023495;9,898351
171;Lejlighed;Samsøgade;21;9000;1949;2;63;785000;12460;08-11-2008;Alm. Salg;57,040746;9,9390988
172;Sommerhus;Skovvej;7;9370;1962;4;89;700000;7865;02-06-2003;Alm. Salg;57,007608;10,339044
173;Villa;Syrenvej;20;9310;1961;6;194;1081859;5576;24-06-1997;Alm. Salg;57,109853;10,028516
174;Villa;Sulsted Engvej;10;9381;1957;3;104;1055000;10144;06-07-2006;Alm. Salg;57,1536553;9,965414
175;Villa;Demetervej;15;9210;1984;6;160;3325000;20781;21-12-2012;Alm. Salg;57,012168;9,951647
176;Villa;Vestervang;3;9362;1986;5;139;1575000;11330;09-10-2007;Alm. Salg;57,060655;10,176731
177;Lejlighed;Juelsparken;24;9210;1969;3;119;1162500;9768;27-05-2014;Alm. Salg;57,01471;9,932575
178;Lejlighed;Christiansgade;58;9000;1902;3;79;1175000;14873;31-10-2013;Alm. Salg;57,0440141;9,9200379
179;Villa;Vodskov Kirkevej;2;9310;1942;4;126;987500;7837;26-09-2007;Fam. Salg;57,065641;10,128963
180;Villa;Fælledvej;35;9210;1959;6;149;880000;5906;07-12-2005;Alm. Salg;57,010937;9,922798
181;Villa;Tranumparken;34;9220;1975;4;128;1250000;9765;16-06-2014;Alm. Salg;57,036405;10,005854
182;Sommerhus;Thomas Winthers Vej;13;9370;1987;5;111;486776;0;28-06-2001;Alm. Salg;57,00307;10,341631
183;Sommerhus;Pirken;33;9240;1968;4;72;300216;4169;20-04-2001;Alm. Salg;57,028964;9,685463
184;Rækkehus;Vitus Berings Vej;3;9210;1960;4;96;920500;9588;25-09-2012;Fam. Salg;57,019457;9,9380469
185;Lejlighed;Engvej;16A;9400;1929;2;64;780000;12187;07-08-2006;Alm. Salg;57,057047;9,9294809
186;Lejlighed;Vingårdsgade;27;9000;1927;3;119;1750000;14705;05-02-2015;Alm. Salg;57,0477593;9,9156399
187;Villa;Kong Hans Gade;14;9000;1938;5;120;4000000;33333;17-12-2014;Alm. Salg;57,047486;9,907633
188;Sommerhus;Bristolstien;3;9280;1981;4;86;875000;10174;29-10-2006;Alm. Salg;56,927138;10,262631
189;Lejlighed;Toldbodgade;31;9000;1939;2;64;610000;0;23-01-2003;Alm. Salg;57,0518729;9,917293
190;Villa;Klokkevej;11;9230;1967;6;164;750000;0;07-02-2005;Alm. Salg;56,9878;9,883453
191;Villa;Fjordvej;7;9280;1944;4;149;830000;5570;05-12-2010;Alm. Salg;56,9723922;10,2228221
192;Villa;Knasten;82;9260;1955;5;166;1995000;12018;05-07-2005;Alm. Salg;56,988091;9,981873
193;Villa;Vodskov Byvej;21;9310;1877;4;130;1123000;8638;02-05-1999;Alm. Salg;57,111731;10,03935
194;Villa;Tingvej;2C;9380;1964;5;143;1275000;8916;19-04-2006;Alm. Salg;57,1268353;9,9701757
195;Villa;Kærgårdsvej;10;9280;1967;2;63;474817;7536;06-04-2005;Fam. Salg;56,988746;10,075929
196;Lejlighed;Revlingbakken;33;9000;1972;1;39;550000;14102;03-09-2015;Alm. Salg;57,0260843;9,89803
197;Villa;Gudumvej;83;9260;1964;4;133;975000;7330;21-02-2003;Alm. Salg;56,935107;10,0552879
198;Lejlighed;Reberbansgade;2;9000;1912;2;92;1250000;0;23-11-2006;Alm. Salg;57,04935;9,914503
199;Villa;Elkærvej;25;9381;1966;4;120;848000;7066;14-09-2005;Alm. Salg;57,1577939;9,961081
200;Villa;Torpet Kærvej;12;9430;1877;6;206;1650000;8009;26-02-2014;Alm. Salg;57,11545;9,868176
201;Lejlighed;Gertrud Rasks Vej;105;9210;1964;2;49;500000;10204;26-02-2008;Alm. Salg;57,022983;9,930278
202;Villa;Lillevordevej;1;9280;1928;4;115;179080;1557;13-05-1994;Alm. Salg;56,9502004;10,0646261
203;Villa;Kjærs Mølle Vej;9;9000;1934;5;126;2498000;19825;17-04-2013;Alm. Salg;57,0343107;9,9166036
204;Villa;Evasvej;3;9000;1951;5;162;2199000;13574;24-11-1997;Alm. Salg;57,044273;9,8860075
205;Rækkehus;Vestbjerggårdvej;1;9380;1977;5;129;1225000;9496;23-01-2014;Alm. Salg;57,1261063;9,968324
206;Rækkehus;Klintholmvej;7;9400;1981;4;111;1049724;9456;04-01-2000;Alm. Salg;57,0793549;9,9390951
207;Rækkehus;Østre Alle;79;9000;1926;4;163;2000000;12269;20-09-2009;Alm. Salg;57,039944;9,943606
208;Sommerhus;Kågen;7;9240;1958;2;78;273793;3510;01-06-2001;Alm. Salg;57,0282515;9,6805901
209;Villa;Kronen;42;9260;1987;5;155;2415000;15580;21-06-2010;Alm. Salg;56,999015;9,9841529
210;Villa;Resenvej;17;9220;1958;4;111;445000;4009;13-04-1992;Fam. Salg;57,035141;9,982883
211;Villa;Vigen;43;9280;1973;5;155;610000;3935;14-12-1992;Fam. Salg;56,993701;10,10323
212;Rækkehus;Vejgård Bymidte;59;9000;1982;3;88;980000;11136;29-05-2008;Fam. Salg;57,041828;9,949851
213;Lejlighed;Lindegården;9;9400;1960;2;47;498000;0;23-11-2005;Alm. Salg;57,068325;9,909411
214;Sommerhus;Kågen;9;9240;2005;3;114;240000;2105;05-04-2000;Alm. Salg;57,028408;9,680379
215;Sommerhus;Glentevej;13;9280;1973;3;62;760000;12258;20-05-2008;Alm. Salg;56,9810102;10,2900993
216;Lejlighed;H. C. Andersens Vej;16;9000;1967;4;95;239490;2520;18-01-2010;Alm. Salg;57,042707;9,968859
217;Rækkehus;Poseidonvej;21;9210;1980;4;109;2200000;20183;29-09-2014;Fam. Salg;57,003891;9,936437
218;Villa;Septembervej;7A;9270;1964;6;204;1530000;7500;03-06-2015;Fam. Salg;57,013667;10,059109
219;Lejlighed;Poulstrupvej;127;9230;1920;3;72;287500;3993;16-07-2015;Alm. Salg;56,955638;9,897194
220;Villa;Kong Hans Gade;13;9000;1910;10;282;6750000;23936;25-02-2015;Alm. Salg;57,048038;9,908355
221;Villa;Gøgeurtvej;3;9310;2006;4;126;400000;3174;08-04-2005;;57,1074211;10,0089091
222;Lejlighed;Rolighedsvej;63;9400;1920;2;78;1450000;18589;18-07-2012;Alm. Salg;57,0659257;9,9246524
223;Lejlighed;Østerbrogade;77;9400;1953;4;105;1405000;13380;17-03-2008;Alm. Salg;57,0583515;9,9262439
224;Rækkehus;Remisevej;28D;9280;1981;3;73;390000;5342;11-10-2005;Alm. Salg;56,9043205;10,2529778
225;Villa;Hatten;3;9210;1962;9;240;936000;3900;08-06-1995;Alm. Salg;57,011235;9,932274
226;Sommerhus;Keldbækvej;7;9240;1960;3;60;325000;5416;02-06-2004;Alm. Salg;57,027147;9,680965
227;Villa;Haraldsvej;14;9000;1963;8;210;910000;4333;28-10-1994;Alm. Salg;57,027057;9,9559045
228;Villa;Skovridervej;4;9280;1917;6;254;1790000;7047;31-01-2011;Alm. Salg;56,942751;10,205463
229;Villa;Vestergaardsvej;21;9293;1977;5;126;985000;7817;23-01-2007;Alm. Salg;56,887585;10,10665
230;Villa;Karen Palsgårds Vej;7;9280;1969;4;105;1048000;9980;02-11-2011;Alm. Salg;56,990808;10,104198
231;Villa;Heisesvej;9;9200;1960;4;106;1300000;12264;20-06-2009;Alm. Salg;57,0182;9,893776
232;Villa;Aagade;104;9280;1900;5;100;425000;4250;12-12-2004;Alm. Salg;56,9628017;10,1004142
233;Villa;Nørgaardsvej;5;9280;1974;4;210;1340000;6380;23-01-2015;Alm. Salg;56,993926;10,104208
234;Villa;Svanholmsmindevej;12;9293;1900;4;149;710000;4765;08-06-2010;Alm. Salg;56,871721;10,096206
235;Villa;Hanedamsvej;23;9240;1932;7;171;1075000;6286;01-09-2009;Alm. Salg;57,037717;9,738784
