57 Sommerhus Kongelunden 18 9370 1984 4 625000 8445 29-11-2004 Alm. Salg 10,341178 10,341178
58 Villa Nørgaardsvej 3 9280 1975 6 1300000 5098 07-04-2003 Alm. Salg 10,104353 10,104353
59 Villa Gravsholtvej 6 9310 1962 7 819000 4356 29-10-2002 Alm. Salg 10,0831287 10,0831287
60 Sommerhus Rådyrvej 23 9370 1970 3 195500 4072 08-05-2002 Fam. Salg 10,348695 10,348695
61 Lejlighed Toldbodgade 31 9000 1939 2 657000 0 04-06-2003 Alm. Salg 9,917293 9,917293
62 Villa Øster Strandvej 13 9400 1923 3 600000 6593 19-12-2006 Alm. Salg 9,9503217 9,9503217
63 Villa Kirkestien 2 9370 1956 3 250000 2450 25-08-1994 Alm. Salg 10,25711 10,25711
64 Lejlighed Østerbrogade 77 9400 1953 3 1250000 14880 12-03-2015 Alm. Salg 9,9262439 9,9262439
65 Rækkehus Gertrud Rasks Vej 104 9210 1965 4 1295000 14388 24-04-2007 Alm. Salg 9,929899 9,929899
66 Villa Lektorvej 9 9000 1959 4 1480000 11653 26-04-2005 Alm. Salg 9,9336785 9,9336785
67 Villa Gultentorpvej 28 9260 1960 4 1995000 14049 17-01-2003 Alm. Salg 9,93668 9,93668
68 Villa Thistedvej 108 9400 1931 4 1370000 10223 25-03-2004 Alm. Salg 9,896176 9,896176
69 Villa Valmuevej 8 9380 1969 5 1545000 8089 14-10-2004 Alm. Salg 9,9681408 9,9681408
70 Anden beboelse Forårsvej 56B 9220 1897 3 800000 8163 02-07-2006 Alm. Salg 9,9817472 9,9817472
71 Villa Dall Møllevej 29 9230 1890 4 1475000 9516 12-08-2005 Alm. Salg 9,864876 9,864876
72 Villa Tranumparken 36 9220 1975 4 1798000 12315 07-05-2009 Alm. Salg 10,006314 10,006314
73 Villa Aalborgvej 8 9370 1915 4 880000 7857 05-10-2007 Alm. Salg 10,3084969 10,3084969
74 Villa Hatten 2 9210 1963 4 2500000 18115 06-11-2012 Alm. Salg 9,932578 9,932578
75 Sommerhus Svend Møllers Vej 3 9370 1965 2 540000 6750 23-08-1999 Alm. Salg 10,3518412 10,3518412
76 Lejlighed Valdemarsgade 11 9000 1979 2 1135000 17734 29-12-2011 Alm. Salg 9,910508 9,910508
77 Villa Digevangen 19 9260 1969 5 2195000 13549 23-10-2009 Alm. Salg 9,993375 9,993375
78 Villa Tingvej 4 9380 1959 3 885000 10056 04-01-2001 Alm. Salg 9,9704363 9,9704363
79 Lejlighed Engvej 16A 9400 1929 2 933123 14138 27-07-2015 Alm. Salg 9,9294809 9,9294809
80 Villa Knut Hamsuns Vej 8 9381 1962 5 1045000 9086 24-06-2011 Alm. Salg 9,9501258 9,9501258
81 Sommerhus Thomas Winthers Vej 15 9370 1989 4 825000 12132 14-04-2003 Alm. Salg 10,342007 10,342007
82 Sommerhus Skovvej 9 9370 1970 4 511310 0 05-07-1999 Alm. Salg 10,339583 10,339583
83 Lejlighed Reberbansgade 2 9000 1912 3 460000 0 16-07-1996 Alm. Salg 9,914503 9,914503
84 Villa Karen Palsgårds Vej 6 9280 1964 4 640000 4571 07-10-1995 Alm. Salg 10,103502 10,103502
85 Lejlighed Christiansgade 58 9000 1902 3 1111000 14063 06-07-2007 Alm. Salg 9,9200379 9,9200379
86 Lejlighed Rolighedsvej 63 9400 1920 3 1450000 14795 22-04-2009 Alm. Salg 9,9246524 9,9246524
87 Villa Ellidshøjvej 25B 9230 1981 4 550000 4782 10-06-2015 Alm. Salg 9,87213 9,87213
88 Villa Toftegårdsparken 24 9381 1969 4 1100000 8800 03-05-2008 Alm. Salg 9,9615529 9,9615529
89 Villa Thorsens Alle 15 9000 1938 5 1350000 0 11-08-1998 Alm. Salg 9,8817301 9,8817301
90 Lejlighed Revlingbakken 33 9000 1972 1 330000 8684 01-10-2007 Alm. Salg 9,89803 9,89803
91 Lejlighed Vendsysselgade 4 9000 1939 2 500000 7042 23-05-1997 Alm. Salg 9,9421677 9,9421677
92 Villa Demetervej 17 9210 1983 6 2520000 20000 27-02-2015 Alm. Salg 9,951219 9,951219
93 Villa Forårsvej 57 9220 1890 5 1100000 0 20-12-2004 Alm. Salg 9,981817 9,981817
94 Rækkehus Egevej 5 9000 1953 4 758197 7220 09-08-2005  9,881456 9,881456
95 Sommerhus Kærgårdsvej 8A 9280 1963 2 475000 7661 16-06-2011 Alm. Salg 10,076891 10,076891
96 Villa Vestbjerggårdvej 4 9380 1998 4 195000 1839 21-08-1997 Alm. Salg 9,9676736 9,9676736
97 Villa Skovridervej 2 9280 1962 7 856000 4891 25-06-1996 Alm. Salg 10,202496 10,202496
98 Villa Ny Kærvej 22 9000 1930 6 760000 5033 29-05-1996 Alm. Salg 9,920589 9,920589
99 Villa Under Lien 12 9000 2006 7 3800000 20430 31-03-2014 Alm. Salg 9,871172 9,871172
100 Villa Engbovej 4 9200 1969 5 1380000 8165 08-04-2002 Alm. Salg 9,898817 9,898817
101 Villa Herningvej 210 9220 1977 5 1550000 11313 24-11-2009 Alm. Salg 9,9839193 9,9839193
102 Lejlighed Vesterbrogade 4A 9400 1957 4 823784 7226 31-01-2008 Fam. Salg 9,920994 9,920994
103 Villa Flamstedvej 165 9260 1877 3 1950000 14772 15-07-2010 Alm. Salg 9,973326 9,973326
104 Lejlighed Fredericiagade 6 9000 1940 2 222186 3830 30-11-1995 Fam. Salg 9,906838 9,906838
105 Villa Dalby Alle 18 9230 1962 6 2200000 8365 12-01-2007 Alm. Salg 9,882166 9,882166
106 Lejlighed Ivar Huitfeldts Gade 11 9000 1955 2 1004825 14152 17-01-2014 Alm. Salg 9,89937 9,89937
107 Lejlighed Vesterbro 35 9000 1959 3 489000 0 15-01-1997 Alm. Salg 9,9124958 9,9124958
108 Villa Hobrovej 319 9200 1940 7 1487500 6611 12-04-2005 Fam. Salg 9,89643 9,89643
109 Villa Eriksvej 13 9000 1960 3 2295000 23418 10-06-2015 Alm. Salg 9,954281 9,954281
110 Rækkehus Offerlunden 15D 9230 1976 5 1702000 12070 28-05-2006 Alm. Salg 9,849265 9,849265
111 Lejlighed Hadsundvej 86B 9000 1969 4 533591 6063 13-12-1997 Alm. Salg 9,952328 9,952328
112 Villa Oluf Borchs Vej 23 9000 1954 5 1300000 10833 12-11-2001 Fam. Salg 9,9190191 9,9190191
113 Rækkehus Vejgård Bymidte 63 9000 1983 3 1730000 18404 22-05-2015 Alm. Salg 9,949881 9,949881
114 Sommerhus Sønder Havsig 46 9370 2006 5 1350000 10800 05-02-2009 Alm. Salg 10,364801 10,364801
115 Sommerhus Pirken 35 9240 1964 2 250000 7142 30-01-2007 Alm. Salg 9,685738 9,685738
116 Lejlighed Poulstrupvej 127 9230 1920 5 532087 3129 12-12-2007  9,897194 9,897194
117 Villa Hanedamsvej 11 9240 1982 7 650000 4642 15-09-1993 Alm. Salg 9,7421399 9,7421399
118 Lejlighed Juelsparken 24 9210 1969 4 1035000 0 25-03-2004 Alm. Salg 9,932575 9,932575
119 Villa Tornhøjparken 32 9220 1977 5 1890000 12945 27-02-2009 Alm. Salg 9,993417 9,993417
120 Villa Vigen 41 9280 1970 3 1360000 10461 13-12-2007 Alm. Salg 10,102881 10,102881
121 Villa Evasvej 5 9000 1952 4 2175000 21750 12-12-2011 Alm. Salg 9,8859098 9,8859098
122 Villa Jupitervej 33 9200 1963 6 614594 0 30-03-1995 Alm. Salg 9,908811 9,908811
123 Villa Kolloparken 89 9200 1973 5 2051000 13493 31-03-2011 Alm. Salg 9,8176164 9,8176164
124 Villa Klintholmvej 6 9400 1982 5 1600000 12800 07-08-2009 Alm. Salg 9,9381419 9,9381419
125 Villa Pallasvej 11 9200 1972 5 2350000 16319 09-08-2013 Alm. Salg 9,9085311 9,9085311
126 Villa Klokkevej 10 9230 1967 6 420000 2658 01-07-1996 Fam. Salg 9,882721 9,882721
127 Lejlighed Islandsgade 1 9000 1926 2 850000 13281 27-02-2012 Alm. Salg 9,94361 9,94361
128 Villa Hoppevænget 29 9230 1976 9 1255157 5296 15-02-1999 Alm. Salg 9,8926459 9,8926459
129 Rækkehus Kayerødsgade 3 9000 1882 5 1457000 7961 10-10-1997 Alm. Salg 9,9251283 9,9251283
130 Lejlighed Ny Kærvej 23 9000 1938 5 382000 3237 09-08-1993 Alm. Salg 9,9186983 9,9186983
131 Rækkehus Offerlunden 15C 9230 1976 5 1098000 7787 02-12-2003 Alm. Salg 9,8493 9,8493
132 Villa Pallasvej 10 9200 1965 8 2535000 10562 09-07-2014 Alm. Salg 9,9074216 9,9074216
133 Lejlighed Rosengården 12 9200 1966 3 725000 8333 26-07-2004 Alm. Salg 9,892399 9,892399
134 Villa Kapelvej 17 9400 1931 6 1775000 12412 10-11-2014 Alm. Salg 9,921299 9,921299
135 Villa Kjærs Mølle Vej 8 9000 1935 6 750000 4838 10-09-1992 Alm. Salg 9,9169893 9,9169893
136 Lejlighed Vesterbro 98 9000 1950 3 1240000 17971 20-11-2012 Alm. Salg 9,9172 9,9172
137 Rækkehus Perikumvej 57 9000 1970 4 1465000 15923 19-08-2014 Alm. Salg 9,898285 9,898285
138 Villa Forbindelsesvejen 140 9400 1958 4 1415000 11411 25-08-2014 Alm. Salg 9,9434838 9,9434838
139 Villa Bredholtvej 44 9381 1924 7 490070 3769 31-05-1999 Alm. Salg 9,9865929 9,9865929
140 Villa Rolighedsvej 65 9400 2010 6 2399000 11262 05-09-2008 Alm. Salg 9,9246515 9,9246515
141 Lejlighed Sønderbro 27 9000 1942 2 1060000 13947 29-09-2010 Alm. Salg 9,9319003 9,9319003
142 Lejlighed Lindegården 8 9400 1960 2 465000 0 25-07-2005 Alm. Salg 9,909347 9,909347
143 Villa Thorsens Alle 13 9000 1993 5 3375000 20331 14-06-2013 Alm. Salg 9,882147 9,882147
144 Sommerhus Nygaardsstrand 3 9370 1967 4 695000 11209 18-05-2004 Alm. Salg 10,3674959 10,3674959
145 Villa Thistedvej 106 9400 1900 7 1450000 6651 07-02-2005 Alm. Salg 9,896369 9,896369
146 Sommerhus Mejsevej 2 9370 1968 5 860000 10117 11-04-2011 Alm. Salg 10,3553 10,3553
147 Villa Rebildparken 1 9220 1973 6 319966 1999 01-07-1998 Fam. Salg 10,010496 10,010496
148 Villa Jørgen Sonnes Vej 46 9000 1959 3 2150000 15925 14-05-2014 Alm. Salg 9,9642309 9,9642309
149 Villa Svanholmvej 24 9400 1983 4 1345000 9405 06-03-1998 Alm. Salg 9,9363986 9,9363986
150 Villa Vibevej 25 9000 1983 5 2085000 16289 18-09-2010 Alm. Salg 9,930335 9,930335
151 Sommerhus Mågevej 2 9370 1967 3 515000 10510 19-02-2008 Alm. Salg 10,376518 10,376518
152 Villa Oluf Borchs Vej 22 9000 1939 3 2575000 19807 10-05-2007 Alm. Salg 9,9187812 9,9187812
153 Villa Søndervang 3 9382 1951 3 450000 5696 04-07-2002 Alm. Salg 9,9457518 9,9457518
154 Lejlighed Revlingbakken 33 9000 1972 1 130000 3421 23-12-1994  9,89803 9,89803
155 Lejlighed Reberbansgade 2 9000 1912 4 1660000 0 04-09-2006 Alm. Salg 9,914503 9,914503
156 Lejlighed Ryesgade 51 9000 1928 1 375000 10416 14-03-2014 Alm. Salg 9,902898 9,902898
157 Lejlighed Parkvej 14 9000 1939 3 359280 4491 14-09-1995 Alm. Salg 9,9070835 9,9070835
158 Villa Rimmervej 56 9370 1922 6 1395000 7926 21-02-2006 Alm. Salg 10,298569 10,298569
159 Villa Sønder Alle 30 9000 1927 3 1850000 13703 13-05-2007 Alm. Salg 9,9176622 9,9176622
160 Lejlighed Strubjerg 34 9400 1973 1 435000 14032 16-10-2007 Alm. Salg 9,9196449 9,9196449
161 Villa Botvedsvej 9 9430 1972 5 605000 3805 15-02-1994 Alm. Salg 9,8542893 9,8542893
162 Villa Fuglsangsvej 14 9400 1935 4 735000 5485 05-09-1994 Alm. Salg 9,9133549 9,9133549
163 Lejlighed Strubjerg 13 9400 1967 4 900000 9183 13-01-2011 Alm. Salg 9,917848 9,917848
164 Villa Fælledparken 23 9280 2006 4 222912 1506 06-09-2005 Alm. Salg 10,102489 10,102489
165 Sommerhus Sønder Havsig 44 9370 1976 4 375000 6250 14-01-2009 Alm. Salg 10,365034 10,365034
166 Sommerhus Elme Alle 3 9280 1966 2 375000 8152 05-06-2007 Alm. Salg 10,183575 10,183575
167 Villa Bygaden 63 9200 1963 4 840000 7000 10-12-1998 Alm. Salg 9,872843 9,872843
168 Villa Frederik Raschs Vej 2 9400 1915 4 684000 5652 26-11-1996 Alm. Salg 9,9039265 9,9039265
169 Rækkehus Perikumvej 55 9000 1970 4 1318000 14326 11-05-2014 Alm. Salg 9,898351 9,898351
170 Lejlighed Samsøgade 21 9000 1949 2 785000 12460 08-11-2008 Alm. Salg 9,9390988 9,9390988
171 Sommerhus Skovvej 7 9370 1962 4 700000 7865 02-06-2003 Alm. Salg 10,339044 10,339044
172 Villa Syrenvej 20 9310 1961 6 1081859 5576 24-06-1997 Alm. Salg 10,028516 10,028516
173 Villa Sulsted Engvej 10 9381 1957 3 1055000 10144 06-07-2006 Alm. Salg 9,965414 9,965414
174 Villa Demetervej 15 9210 1984 6 3325000 20781 21-12-2012 Alm. Salg 9,951647 9,951647
175 Villa Vestervang 3 9362 1986 5 1575000 11330 09-10-2007 Alm. Salg 10,176731 10,176731
176 Lejlighed Juelsparken 24 9210 1969 3 1162500 9768 27-05-2014 Alm. Salg 9,932575 9,932575
177 Lejlighed Christiansgade 58 9000 1902 3 1175000 14873 31-10-2013 Alm. Salg 9,9200379 9,9200379
178 Villa Vodskov Kirkevej 2 9310 1942 4 987500 7837 26-09-2007 Fam. Salg 10,128963 10,128963
179 Villa Fælledvej 35 9210 1959 6 880000 5906 07-12-2005 Alm. Salg 9,922798 9,922798
180 Villa Tranumparken 34 9220 1975 4 1250000 9765 16-06-2014 Alm. Salg 10,005854 10,005854
181 Sommerhus Thomas Winthers Vej 13 9370 1987 5 486776 0 28-06-2001 Alm. Salg 10,341631 10,341631
182 Sommerhus Pirken 33 9240 1968 4 300216 4169 20-04-2001 Alm. Salg 9,685463 9,685463
183 Rækkehus Vitus Berings Vej 3 9210 1960 4 920500 9588 25-09-2012 Fam. Salg 9,9380469 9,9380469
184 Lejlighed Engvej 16A 9400 1929 2 780000 12187 07-08-2006 Alm. Salg 9,9294809 9,9294809
185 Lejlighed Vingårdsgade 27 9000 1927 3 1750000 14705 05-02-2015 Alm. Salg 9,9156399 9,9156399
186 Villa Kong Hans Gade 14 9000 1938 5 4000000 33333 17-12-2014 Alm. Salg 9,907633 9,907633
187 Sommerhus Bristolstien 3 9280 1981 4 875000 10174 29-10-2006 Alm. Salg 10,262631 10,262631
188 Lejlighed Toldbodgade 31 9000 1939 2 610000 0 23-01-2003 Alm. Salg 9,917293 9,917293
189 Villa Klokkevej 11 9230 1967 6 750000 0 07-02-2005 Alm. Salg 9,883453 9,883453
190 Villa Fjordvej 7 9280 1944 4 830000 5570 05-12-2010 Alm. Salg 10,2228221 10,2228221
191 Villa Knasten 82 9260 1955 5 1995000 12018 05-07-2005 Alm. Salg 9,981873 9,981873
192 Villa Vodskov Byvej 21 9310 1877 4 1123000 8638 02-05-1999 Alm. Salg 10,03935 10,03935
193 Villa Tingvej 2C 9380 1964 5 1275000 8916 19-04-2006 Alm. Salg 9,9701757 9,9701757
194 Villa Kærgårdsvej 10 9280 1967 2 474817 7536 06-04-2005 Fam. Salg 10,075929 10,075929
195 Lejlighed Revlingbakken 33 9000 1972 1 550000 14102 03-09-2015 Alm. Salg 9,89803 9,89803
196 Villa Gudumvej 83 9260 1964 4 975000 7330 21-02-2003 Alm. Salg 10,0552879 10,0552879
197 Lejlighed Reberbansgade 2 9000 1912 2 1250000 0 23-11-2006 Alm. Salg 9,914503 9,914503
198 Villa Elkærvej 25 9381 1966 4 848000 7066 14-09-2005 Alm. Salg 9,961081 9,961081
199 Villa Torpet Kærvej 12 9430 1877 6 1650000 8009 26-02-2014 Alm. Salg 9,868176 9,868176
200 Lejlighed Gertrud Rasks Vej 105 9210 1964 2 500000 10204 26-02-2008 Alm. Salg 9,930278 9,930278
201 Villa Lillevordevej 1 9280 1928 4 179080 1557 13-05-1994 Alm. Salg 10,0646261 10,0646261
202 Villa Kjærs Mølle Vej 9 9000 1934 5 2498000 19825 17-04-2013 Alm. Salg 9,9166036 9,9166036
203 Villa Evasvej 3 9000 1951 5 2199000 13574 24-11-1997 Alm. Salg 9,8860075 9,8860075
204 Rækkehus Vestbjerggårdvej 1 9380 1977 5 1225000 9496 23-01-2014 Alm. Salg 9,968324 9,968324
205 Rækkehus Klintholmvej 7 9400 1981 4 1049724 9456 04-01-2000 Alm. Salg 9,9390951 9,9390951
206 Rækkehus Østre Alle 79 9000 1926 4 2000000 12269 20-09-2009 Alm. Salg 9,943606 9,943606
207 Sommerhus Kågen 7 9240 1958 2 273793 3510 01-06-2001 Alm. Salg 9,6805901 9,6805901
208 Villa Kronen 42 9260 1987 5 2415000 15580 21-06-2010 Alm. Salg 9,9841529 9,9841529
209 Villa Resenvej 17 9220 1958 4 445000 4009 13-04-1992 Fam. Salg 9,982883 9,982883
210 Villa Vigen 43 9280 1973 5 610000 3935 14-12-1992 Fam. Salg 10,10323 10,10323
211 Rækkehus Vejgård Bymidte 59 9000 1982 3 980000 11136 29-05-2008 Fam. Salg 9,949851 9,949851
212 Lejlighed Lindegården 9 9400 1960 2 498000 0 23-11-2005 Alm. Salg 9,909411 9,909411
213 Sommerhus Kågen 9 9240 2005 3 240000 2105 05-04-2000 Alm. Salg 9,680379 9,680379
214 Sommerhus Glentevej 13 9280 1973 3 760000 12258 20-05-2008 Alm. Salg 10,2900993 10,2900993
215 Lejlighed H. C. Andersens Vej 16 9000 1967 4 239490 2520 18-01-2010 Alm. Salg 9,968859 9,968859
216 Rækkehus Poseidonvej 21 9210 1980 4 2200000 20183 29-09-2014 Fam. Salg 9,936437 9,936437
217 Villa Septembervej 7A 9270 1964 6 1530000 7500 03-06-2015 Fam. Salg 10,059109 10,059109
218 Lejlighed Poulstrupvej 127 9230 1920 3 287500 3993 16-07-2015 Alm. Salg 9,897194 9,897194
219 Villa Kong Hans Gade 13 9000 1910 10 6750000 23936 25-02-2015 Alm. Salg 9,908355 9,908355
220 Villa Gøgeurtvej 3 9310 2006 4 400000 3174 08-04-2005  10,0089091 10,0089091
221 Lejlighed Rolighedsvej 63 9400 1920 2 1450000 18589 18-07-2012 Alm. Salg 9,9246524 9,9246524
222 Lejlighed Østerbrogade 77 9400 1953 4 1405000 13380 17-03-2008 Alm. Salg 9,9262439 9,9262439
223 Rækkehus Remisevej 28D 9280 1981 3 390000 5342 11-10-2005 Alm. Salg 10,2529778 10,2529778
224 Villa Hatten 3 9210 1962 9 936000 3900 08-06-1995 Alm. Salg 9,932274 9,932274
225 Sommerhus Keldbækvej 7 9240 1960 3 325000 5416 02-06-2004 Alm. Salg 9,680965 9,680965
226 Villa Haraldsvej 14 9000 1963 8 910000 4333 28-10-1994 Alm. Salg 9,9559045 9,9559045
227 Villa Skovridervej 4 9280 1917 6 1790000 7047 31-01-2011 Alm. Salg 10,205463 10,205463
228 Villa Vestergaardsvej 21 9293 1977 5 985000 7817 23-01-2007 Alm. Salg 10,10665 10,10665
229 Villa Karen Palsgårds Vej 7 9280 1969 4 1048000 9980 02-11-2011 Alm. Salg 10,104198 10,104198
230 Villa Heisesvej 9 9200 1960 4 1300000 12264 20-06-2009 Alm. Salg 9,893776 9,893776
231 Villa Aagade 104 9280 1900 5 425000 4250 12-12-2004 Alm. Salg 10,1004142 10,1004142
232 Villa Nørgaardsvej 5 9280 1974 4 1340000 6380 23-01-2015 Alm. Salg 10,104208 10,104208
233 Villa Svanholmsmindevej 12 9293 1900 4 710000 4765 08-06-2010 Alm. Salg 10,096206 10,096206
234 Villa Hanedamsvej 23 9240 1932 7 1075000 6286 01-09-2009 Alm. Salg 9,738784 9,738784
235 Villa Lyngtoften 22 9260 1962 5 1950000 14444 04-09-2014 Alm. Salg 9,993474 9,993474
236 Villa Lars Dyrskøts Vej 4 9400 1932 4 1298666 9913 09-01-1997 Alm. Salg 9,9249871 9,9249871
237 Villa Øster Strandvej 14 9400 1920 5 395000 3910 04-10-1993 Alm. Salg 9,9511994 9,9511994
238 Rækkehus Rolighedsvej 66 9400 1961 4 1160000 8854 11-11-2011 Alm. Salg 9,9241585 9,9241585
239 Villa Tofthøjparken 9 9280 1998 6 2250000 16071 25-05-2009 Alm. Salg 10,094523 10,094523
240 Villa Sindalvej 12 9220 1971 5 1600000 11510 31-10-2014 Alm. Salg 10,014678 10,014678
241 Villa Magnoliavej 64 9000 1960 8 1950000 0 06-04-2011 Alm. Salg 9,8787357 9,8787357
242 Villa Lunekrogen 7 9200 2000 5 273000 1936 17-12-1997 Alm. Salg 9,8662759 9,8662759
243 Sommerhus Krøjen 15 9240 1971 4 330000 4714 31-08-2011 Alm. Salg 9,686437 9,686437
244 Rækkehus Hadsundvej 362A 9260 1985 4 1245000 11017 07-04-2005 Alm. Salg 9,9943899 9,9943899
245 Villa Max Henius Vej 26 9000 1932 6 1560000 0 22-02-1999 Alm. Salg 9,9185154 9,9185154
246 Lejlighed Løkkegade 17 9000 1898 2 299000 0 17-01-1996 Alm. Salg 9,9294677 9,9294677
