42 Villa Tovesvej 33 9000 1973 6 1000000 5714 25-11-1999 Fam. Salg 9,963831 9,963831
43 Villa Randbyvej 5 9280 1827 6 975000 7991 22-12-2005 Alm. Salg 10,050857 10,050857
44 Lejlighed Herluf Trolles Gade 13 9000 1938 2 940000 13623 15-06-2008 Alm. Salg 9,900332 9,900332
45 Erhverv Tavervej 4 9270 1986 5 1600000 9195 23-12-2002 Alm. Salg 10,046765 10,046765
46 Villa Lergravsvej 16 9370 1971 5 859000 4994 10-09-1996 Alm. Salg 10,301815 10,301815
47 Lejlighed Hasserisgade 3 9000 1938 1 625000 0 27-06-2008 Alm. Salg 9,9128221 9,9128221
48 Villa Michael Anchers Vej 14 9000 1954 3 475000 0 01-07-1993 Alm. Salg 9,9543798 9,9543798
49 Villa Magnoliehaven 14 9293 1978 6 660000 3707 02-09-1996 Alm. Salg 10,1128963 10,1128963
50 Villa Mølholmsvej 19 9000 1930 4 569340 4447 30-08-1993 Alm. Salg 9,870297 9,870297
51 Villa Hellevangen 8 9210 1967 6 850000 0 26-01-2004 Alm. Salg 9,9335048 9,9335048
52 Villa Tornhøjparken 202 9220 1995 4 911679 0 01-07-1994 Alm. Salg 10,0009219 10,0009219
53 Detailhandel Ellehammersvej 69 9430 1888 9 1390000 8081 06-06-2001 Alm. Salg 9,8619138 9,8619138
54 Rækkehus Th. Sauers Vej 72 9000 1987 5 1150000 11057 13-12-2004 Alm. Salg 9,9307773 9,9307773
55 Villa Vestergade 72 9370 1923 4 525000 3645 24-05-2006 Alm. Salg 10,255844 10,255844
56 Villa Tjørnevænget 14 9400 1927 3 289000 3440 03-10-1994 Fam. Salg 9,915602 9,915602
57 Villa Tostrupvej 179 9240 1926 8 1323000 7647 01-10-2013 Alm. Salg 9,774862 9,774862
58 Villa Ådalsvej 2A 9210 1959 3 950000 0 14-03-2006 Alm. Salg 9,925315 9,925315
59 Villa Hadsundvej 161 9000 1924 4 575000 5582 16-02-2007  9,958114 9,958114
60 Villa Edgar Funchs Vej 15 9000 2005 6 2900000 16022 26-11-2012 Alm. Salg 9,867033 9,867033
61 Villa Elsdyrvej 15 9200 1986 5 2195000 16380 11-04-2014 Alm. Salg 9,8778633 9,8778633
62 Rækkehus Tyge Brahes Vej 35 9000 1919 5 766000 5282 13-02-1997 Alm. Salg 9,9105341 9,9105341
63 Villa Tujavej 1 9370 1988 4 1720000 12835 11-07-2014 Alm. Salg 10,373234 10,373234
64 Villa Leharparken 83 9200 1972 6 772218 4387 03-07-1995 Alm. Salg 9,82051 9,82051
65 Lejlighed Peder Skrams Gade 1 9000 1936 2 160466 2431 06-06-1994 Alm. Salg 9,903506 9,903506
66 Villa Gråstenvej 49 9230 1979 6 1650000 7021 22-05-2003 Alm. Salg 9,836867 9,836867
67 Lejlighed Østerbrogade 34 9400 1964 3 650000 6565 06-01-1999 Alm. Salg 9,9236567 9,9236567
68 Villa Deltavej 4 9000 1995 6 3000000 18750 10-09-2009 Alm. Salg 9,8714605 9,8714605
69 Villa Leonorevej 9 9000 1964 5 1316000 9676 11-03-1997 Alm. Salg 9,8722049 9,8722049
70 Lejlighed Lollandsgade 3 9000 1939 2 855000 15000 12-12-2006 Alm. Salg 9,9426491 9,9426491
71 Lejlighed Urbansgade 28 9000 1905 3 1325000 15056 16-12-2013 Alm. Salg 9,915067 9,915067
72 Lejlighed Vendsysselgade 26 9000 1951 2 820000 13666 16-09-2013 Alm. Salg 9,9399795 9,9399795
73 Villa Tjørnevænget 15 9400 1955 6 733500 5915 22-06-1992 Alm. Salg 9,9165114 9,9165114
74 Villa Filippavej 18 9000 1973 4 1100000 9322 03-12-2001 Alm. Salg 9,863719 9,863719
75 Lejlighed Årestrupsvej 26 9000 1967 2 775000 11231 09-03-2015 Fam. Salg 9,967347 9,967347
76 Villa Ellehammersvej 70 9430 1947 3 364000 3676 08-06-1995 Alm. Salg 9,8621153 9,8621153
77 Lejlighed Vestergade 65B 9400 1917 2 475000 7661 10-12-2004 Alm. Salg 9,914638 9,914638
78 Sommerhus Frydenstrand 18 9280 1974 3 142000 3086 16-04-1993 Alm. Salg 10,217571 10,217571
79 Lejlighed Estlandsgade 1 9000 2005 2 945000 16875 29-08-2005 Alm. Salg 9,9440069 9,9440069
80 Villa Gl. Høstemarkvej 9 9280 1965 5 735000 5833 15-09-2014 Alm. Salg 10,218781 10,218781
81 Villa E.J. Overbyes Vej 22 9430 2004 6 373000 1994 08-07-2004 Alm. Salg 9,864318 9,864318
82 Villa Gammel Viborgvej 4 9230 1900 7 550000 2750 05-11-2010  9,8046879 9,8046879
83 Villa Doravej 37 9280 1984 6 550000 3716 29-11-2004 Alm. Salg 10,098147 10,098147
84 Lejlighed Vestre Alle 7 9000 1955 3 1200000 13953 04-07-2014  9,9075633 9,9075633
85 Villa Gyldenrisvej 23 9380 1965 5 448348 2637 12-06-1999 Alm. Salg 9,966418 9,966418
86 Sommerhus Tøtmosen 71 9280 1973 4 400000 5714 29-08-2008 Fam. Salg 10,279904 10,279904
87 Lejlighed Enggårdsgade 38F 9000 1967 3 1550000 12500 23-10-2009 Alm. Salg 9,913255 9,913255
88 Villa Hassinghøj 11 9280 1999 6 2150000 15357 13-12-2006 Alm. Salg 10,097422 10,097422
89 Rækkehus Drøvten 47 9310 1962 4 861002 7827 14-02-2000 Alm. Salg 10,030078 10,030078
90 Lejlighed Vesterbro 55 9000 1934 3 1155000 13750 23-01-2010 Alm. Salg 9,9140681 9,9140681
91 Villa Niels Eriksensvej 3 9293 1915 4 345000 4312 28-05-2002 Alm. Salg 10,068967 10,068967
92 Villa Lannerparken 4 9200 1977 5 1660000 8972 31-10-2011 Fam. Salg 9,816954 9,816954
93 Villa Foldageren 5 9400 1963 6 1725000 12321 31-03-2010 Alm. Salg 9,9112867 9,9112867
94 Villa Randbyvej 6B 9280 1877 7 840000 4397 08-07-1996 Alm. Salg 10,0525552 10,0525552
95 Villa J.F.La Cours Vej 8 9293 1927 3 625000 6720 21-09-2014 Alm. Salg 10,120186 10,120186
96 Villa Vissevej 10 9210 1956 5 1350000 10714 16-09-2013 Fam. Salg 9,92529 9,92529
97 Sommerhus Vibevej 10A 9280 1979 4 117000 1462 16-03-1995 Alm. Salg 10,20485 10,20485
98 Rækkehus Tyge Brahes Vej 34 9000 1919 5 1290000 9555 30-04-2012 Alm. Salg 9,9100955 9,9100955
99 Villa Granen 14 9260 1977 6 1430000 8079 01-10-2002 Alm. Salg 10,001574 10,001574
100 Villa Gråstenvej 45 9230 1977 4 1040000 8666 10-10-2000 Alm. Salg 9,8374002 9,8374002
101 Villa Leharparken 84 9200 1972 8 1585000 5248 08-04-1996 Alm. Salg 9,8214934 9,8214934
102 Villa Leonorevej 10 9000 1968 6 3050000 16137 13-07-2014 Alm. Salg 9,871508 9,871508
103 Lejlighed Vesterbro 127 9000 1954 2 870000 15263 27-02-2007 Alm. Salg 9,9172617 9,9172617
104 Rækkehus Godske Lindenovs Vej 75 9210 1970 4 557900 4851 18-02-1994 Alm. Salg 9,947343 9,947343
105 Villa Erantisvej 20 9293 1974 5 975000 6250 20-04-2001 Alm. Salg 10,114388 10,114388
106 Villa Engtoftevej 35 9000 1933 5 1620000 11095 03-03-2005 Alm. Salg 9,893215 9,893215
107 Sommerhus Skelhuse 7 9280 1964 4 150000 0 19-06-1997 Alm. Salg 10,1976289 10,1976289
108 Villa Luneborgvej 86 9382 1920 3 400000 4347 01-09-2000 Alm. Salg 9,9425205 9,9425205
109 Lejlighed Falstersgade 23 9000 1920 2 999000 17526 06-12-2006 Alm. Salg 9,9453366 9,9453366
110 Villa Vester Vænge Alle 10 9000 1934 4 542360 0 27-04-1995 Alm. Salg 9,879984 9,879984
111 Rækkehus Lyngholmsvej 19 9200 1977 5 1625000 12896 26-04-2012 Alm. Salg 9,889796 9,889796
112 Lejlighed Lollandsgade 4 9000 1938 2 940000 14687 12-03-2015 Alm. Salg 9,9423008 9,9423008
113 Lejlighed Vesterbrogade 12 9400 1937 2 960000 14545 05-11-2007 Alm. Salg 9,919375 9,919375
114 Rækkehus Guldborghaven 34 9000 1986 3 1947000 22125 18-06-2015 Alm. Salg 9,866104 9,866104
115 Lejlighed Fredensvej 2B 9400 1939 3 993750 15288 16-01-2007 Alm. Salg 9,938699 9,938699
116 Villa Dalsgaardvej 12 9293 1950 3 372000 3720 27-03-1994 Alm. Salg 10,1236391 10,1236391
117 Lejlighed Østergade 28E 9400 1850 4 1200000 13483 14-04-2008 Alm. Salg 9,9278169 9,9278169
118 Villa Drastrup Skovvej 43A 9200 1987 4 867000 7410 02-12-2008 Alm. Salg 9,866334 9,866334
119 Villa Stadionvej 26 9280 1945 7 1796911 0 24-08-2001 Alm. Salg 10,111821 10,111821
120 Lejlighed Vendsysselgade 26 9000 1951 2 1060000 17666 13-08-2013 Alm. Salg 9,9399795 9,9399795
121 Lejlighed Vesterbrogade 12 9400 1937 3 299320 3401 12-04-2011  9,919375 9,919375
122 Villa Vaarstvej 247 9260 1957 7 1081662 4397 12-05-1999 Alm. Salg 10,050188 10,050188
123 Lejlighed Estlandsgade 1 9000 2005 2 810000 15576 24-05-2012 Alm. Salg 9,9440069 9,9440069
124 Lejlighed Vestergade 65B 9400 1917 2 350000 8139 02-08-2012 Alm. Salg 9,914638 9,914638
125 Villa Fredensvej 2C 9400 1909 3 803000 8193 04-12-2011 Alm. Salg 9,93881 9,93881
126 Villa Leandervej 7 9000 1966 6 3200000 18934 09-07-2007 Alm. Salg 9,875054 9,875054
127 Villa Vester Vænge Alle 11 9000 1925 4 4130000 33577 25-08-2014 Alm. Salg 9,880473 9,880473
128 Villa Henrikvej 16 9000 1964 5 3025000 20302 27-09-2009 Alm. Salg 9,876434 9,876434
129 Lejlighed Herluf Trolles Gade 13 9000 1938 2 775000 11231 28-11-2004 Alm. Salg 9,900332 9,900332
130 Sommerhus Frydenstrand 19 9280 2008 4 1325000 16562 30-03-2008 Alm. Salg 10,21806 10,21806
131 Villa Foldageren 6 9400 1963 4 995000 10153 29-03-1999 Alm. Salg 9,9108726 9,9108726
132 Villa Poppelvej 24 9000 1924 7 1551210 7795 13-08-1996 Alm. Salg 9,8900334 9,8900334
133 Villa Lille Volstrupvej 7 9230 1969 9 820000 4270 24-01-1992 Fam. Salg 9,8075379 9,8075379
134 Lejlighed Østergade 28F 9400 1850 4 1250000 13586 30-04-2015 Alm. Salg 9,927834 9,927834
135 Lejlighed Mellem Broerne 13 9400 2006 4 415913 3354 28-02-2005 Alm. Salg 9,918896 9,918896
136 Villa Pilevej 4 9000 1932 6 2500000 0 24-02-2010 Alm. Salg 9,9633883 9,9633883
137 Lejlighed Rantzausgade 20 9000 1894 3 1300000 15662 20-10-2013 Alm. Salg 9,9202533 9,9202533
138 Lejlighed Vestre Alle 7 9000 1955 5 416250 3619 21-07-1993 Alm. Salg 9,9075633 9,9075633
139 Villa Ølandvej 43 9220 1980 5 1200000 10526 02-10-2013 Fam. Salg 10,001359 10,001359
140 Lejlighed Prinsensgade 33 9000 1914 2 839247 13113 21-06-2012 Fam. Salg 9,914842 9,914842
141 Villa Rebildparken 154 9220 1975 5 1898000 11164 15-06-2007 Alm. Salg 10,013583 10,013583
142 Villa Hassinghøj 12 9280 1998 5 185815 1317 21-10-1997 Alm. Salg 10,09589 10,09589
143 Villa Morten Vinges Vej 34 9240 1979 4 1370000 12123 14-03-2011 Alm. Salg 9,730186 9,730186
144 Lejlighed Gertrud Rasks Vej 25 9210 1964 2 455000 9285 05-06-2009 Alm. Salg 9,928296 9,928296
145 Sommerhus Mannadalen 44 9260 1969 3 450000 8823 24-03-2014 Alm. Salg 9,984891 9,984891
146 Lejlighed Fyrrebakken 28 9000 1959 3 1480000 17411 28-05-2006 Alm. Salg 9,887705 9,887705
147 Villa Dalsgaardvej 13 9293 1927 5 500388 4276 30-10-2001 Alm. Salg 10,1246254 10,1246254
148 Villa Luneborgvej 85 9382 1970 3 582879 0 14-02-2000 Alm. Salg 9,9421649 9,9421649
149 Lejlighed Revlingbakken 30 9000 1968 3 950000 12837 20-12-2012 Alm. Salg 9,895763 9,895763
150 Villa Randbyvej 8 9280 1907 3 960713 5193 19-11-1999 Alm. Salg 10,05166 10,05166
151 Villa Doravej 38 9280 1979 5 2060000 11771 18-01-2013 Alm. Salg 10,098962 10,098962
152 Villa Landmandsgade 27 9293 1930 9 375000 1875 30-07-2013 Alm. Salg 10,1262976 10,1262976
153 Villa Magnoliehaven 16 9293 2003 5 81520 473 19-03-2003 Alm. Salg 10,1124128 10,1124128
154 Rækkehus Godthåbsvej 81C 9230 1981 5 690000 5702 25-06-1996 Alm. Salg 9,8367531 9,8367531
155 Rækkehus Lyngholmsvej 18 9200 1977 5 1650000 13095 15-06-2015 Alm. Salg 9,89156 9,89156
156 Villa Vissevej 11 9210 1954 3 1540000 20000 18-08-2006 Alm. Salg 9,923403 9,923403
157 Villa Stadionvej 27 9280 1972 4 700000 6603 26-01-2007 Alm. Salg 10,108361 10,108361
158 Villa Østermarksvej 4 9400 1929 4 750000 6756 28-03-2004 Alm. Salg 9,907555 9,907555
159 Villa Skodsborgvej 110 9270 1976 5 1330000 8636 31-07-2001 Alm. Salg 10,0608688 10,0608688
160 Lejlighed Årestrupsvej 26 9000 1967 2 650000 12037 29-03-2007 Alm. Salg 9,967347 9,967347
161 Lejlighed Snerlevej 11 9000 1958 3 615000 7987 23-05-2000 Alm. Salg 9,9062624 9,9062624
162 Sommerhus Tjørnevej 1 9280 1969 3 133000 2660 17-08-1992 Alm. Salg 10,293205 10,293205
163 Sommerhus Tøtmosen 72 9280 1980 5 397032 5592 21-06-1999 Alm. Salg 10,27917 10,27917
164 Sommerhus Vibevej 10 9280 2005 4 153000 1681 30-10-2003 Fam. Salg 10,204437 10,204437
165 Villa Nørre Tranders Vej 28 9000 1916 7 3148000 17016 27-11-2006 Alm. Salg 9,957474 9,957474
166 Villa Asåvej 58 9220 1972 5 2595000 12475 20-08-2015 Alm. Salg 10,014294 10,014294
167 Villa Amalievej 5 9400 1920 3 393000 0 07-03-1995 Alm. Salg 9,930426 9,930426
168 Villa Aresvej 10 9210 1981 4 1085000 7281 03-06-1996 Alm. Salg 9,9419442 9,9419442
169 Villa Gammel Viborgvej 5 9230 1900 5 595000 4311 15-02-1995 Alm. Salg 9,8043377 9,8043377
170 Villa Midgården 5 9230 1997 4 975959 7624 26-07-2011 Alm. Salg 9,8274709 9,8274709
171 Villa Gammel Hasserisvej 103 9000 1960 5 1038240 0 11-04-1997 Alm. Salg 9,8788378 9,8788378
172 Villa Nørholmsvej 555 9240 1931 6 690000 2674 24-11-1997 Alm. Salg 9,678494 9,678494
173 Lejlighed Mellem Broerne 13 9400 2006 4 535615 3745 24-01-2005 Alm. Salg 9,918896 9,918896
174 Rækkehus Ahornvej 1C 9310 1990 3 650000 8125 13-05-2002 Alm. Salg 10,1294039 10,1294039
175 Lejlighed Sofievej 216 9000 1963 2 1146000 12876 17-01-2015 Alm. Salg 9,9641179 9,9641179
176 Villa Rolighedsvej 4 9400 1926 5 1794000 12287 11-10-2006 Alm. Salg 9,9208553 9,9208553
177 Villa Rungsvej 14 9200 1961 5 2500000 13020 23-09-2011 Alm. Salg 9,894821 9,894821
178 Villa Ådalsvej 2 9210 1955 4 895000 0 14-04-2002 Alm. Salg 9,92517 9,92517
179 Sommerhus Skelhuse 8 9280 1968 3 348000 8700 18-05-2003 Alm. Salg 10,198302 10,198302
180 Villa Mylius Erichsens Vej 128 9210 1957 3 1265000 15240 30-10-2012 Alm. Salg 9,944904 9,944904
181 Villa Marsvej 19 9200 1967 6 2125000 13449 14-06-2010 Alm. Salg 9,910202 9,910202
182 Villa Herningvej 126 9220 1976 5 1705000 9069 16-05-2013 Alm. Salg 9,982827 9,982827
183 Rækkehus Guldborghaven 36 9000 1987 6 2070000 17542 26-06-2014 Alm. Salg 9,865957 9,865957
184 Villa Mølholmsvej 43 9000 1960 5 1245000 5956 23-01-2003 Alm. Salg 9,865078 9,865078
185 Rækkehus Solbyen 106 9000 1956 5 2075000 15719 02-07-2001 Alm. Salg 9,8790472 9,8790472
186 Villa Brogade 19 9370 1913 6 50000 349 03-09-2013  10,372082 10,372082
187 Villa Midgården 3 9230 1996 5 1100000 6748 06-08-2013 Alm. Salg 9,8278009 9,8278009
188 Villa Neptunvej 17 9200 1963 5 920000 0 01-07-2002 Alm. Salg 9,9092191 9,9092191
189 Villa Birkealle 8A 9240 1950 5 1850000 10393 19-11-2012 Alm. Salg 9,638303 9,638303
190 Villa Ll Nørregade 10B 9240 1950 5 750000 6410 02-09-2010 Fam. Salg 9,640135 9,640135
191 Lejlighed Hadsundvej 56D 9000 1923 2 1250000 16666 17-05-2006 Alm. Salg 9,9516609 9,9516609
192 Villa Staprisvej 8 9381 1870 5 1950000 12580 10-06-2010 Alm. Salg 9,981584 9,981584
193 Villa Hadsundvej 160 9000 1920 3 1355000 11885 27-09-2005 Alm. Salg 9,9590599 9,9590599
194 Sommerhus Engdraget 12 9370 1978 3 725000 12083 24-08-2005 Alm. Salg 10,345011 10,345011
195 Villa Anemonevej 16 9400 1962 4 2280000 17404 09-07-2008 Alm. Salg 9,9430551 9,9430551
196 Villa Vinkelvej 1 9240 1959 3 1100000 10476 10-01-2012 Alm. Salg 9,641141 9,641141
197 Villa Gråstenvej 47 9230 1977 4 1365000 11375 12-02-2007 Alm. Salg 9,8371567 9,8371567
198 Villa Nordfeldparken 29 9400 1979 4 2495000 16523 26-11-2008 Alm. Salg 9,9484539 9,9484539
199 Lejlighed Myrdalstræde 205 9220 1990 2 657500 10778 06-04-2009 Alm. Salg 9,977503 9,977503
200 Rækkehus Horsevænget 10 9000 1912 3 2150000 26219 01-02-2010 Alm. Salg 9,8889338 9,8889338
201 Villa Nibevej 530 9240 1952 5 1020000 7132 19-12-2006 Alm. Salg 9,7388927 9,7388927
202 Villa Barken 4 9260 1985 6 2900000 14285 25-09-2014 Alm. Salg 9,984222 9,984222
203 Villa Oppelstrupvej 13 9260 1939 6 1215000 6603 13-08-2002 Alm. Salg 9,961086 9,961086
204 Villa Skovgårdsvej 7 9000 1958 6 1500000 11363 29-10-2009 Alm. Salg 9,9646072 9,9646072
205 Lejlighed Rosenlundsgade 10 9000 1900 2 1225000 19140 27-03-2015 Alm. Salg 9,9223539 9,9223539
206 Villa Nordfeldparken 30 9400 1979 4 1940000 17168 09-08-2013 Alm. Salg 9,9471134 9,9471134
207 Villa Drosselvej 50 9310 1978 3 1025000 7884 12-09-2004 Alm. Salg 10,1161622 10,1161622
208 Rækkehus Priorgade 7F 9240 1989 2 620000 12400 28-12-2007 Alm. Salg 9,633018 9,633018
209 Villa Højmarken 5 9270 1956 4 1250000 7267 20-12-2011 Alm. Salg 10,0375094 10,0375094
210 Rækkehus Haslundparken 68 9310 1985 3 1200000 14457 24-02-2015 Alm. Salg 10,1309159 10,1309159
211 Villa Nygårdsvej 25 9260 1965 4 1300000 10655 18-08-2014 Alm. Salg 9,9896495 9,9896495
212 Villa Ny Kærvej 1B 9000 1901 5 200000 0 23-09-1998 Alm. Salg 9,9137942 9,9137942
213 Lejlighed Peder Skrams Gade 1 9000 1936 2 700000 11111 16-08-2002 Alm. Salg 9,903506 9,903506
214 Rækkehus Holger Drachmanns Vej 20H 9200 1976 3 1175000 10981 21-12-2004 Alm. Salg 9,883715 9,883715
215 Villa Grønnegade 28 9362 1967 4 1150000 9055 29-04-2010 Alm. Salg 10,17838 10,17838
216 Villa Nørgårdsvej 3A 9260 1989 6 1462314 0 08-06-1994 Alm. Salg 9,99247 9,99247
217 Villa Aagade 14A 9280 1904 3 250000 2577 15-02-2011 Alm. Salg 10,10121 10,10121
218 Lejlighed Hasserisgade 3 9000 1938 1 599000 16189 29-08-2014 Alm. Salg 9,9128221 9,9128221
219 Villa Hobrovej 93 9240 1958 6 485000 0 01-07-2002 Alm. Salg 9,681725 9,681725
220 Villa Hans Hedtofts Vej 14 9210 1988 6 3250000 18895 08-12-2005 Alm. Salg 9,93599 9,93599
221 Villa Birkevej 1A 9000 1965 4 805687 6150 17-08-1995 Alm. Salg 9,9596299 9,9596299
222 Lejlighed Perikumvej 7 9000 1968 2 530000 7681 10-12-2004 Alm. Salg 9,899798 9,899798
223 Rækkehus Johan Skjoldborgs Vej 7A 9200 1984 3 1500000 18292 06-05-2008 Alm. Salg 9,886251 9,886251
224 Villa Henrikvej 15 9000 1964 8 1500000 0 22-05-2003 Alm. Salg 9,876251 9,876251
225 Sommerhus Koldkærlund 1 9370 1968 3 208000 3409 14-11-1995 Alm. Salg 10,341483 10,341483
226 Villa Møllebakken 1 9240 1997 7 800509 4258 07-10-2004  9,649865 9,649865
227 Villa Haslundparken 65 9310 1987 5 1650000 10185 02-12-2007 Alm. Salg 10,1330259 10,1330259
228 Lejlighed Blegdalsparken 57 9000 1974 3 955000 10611 23-02-2001 Alm. Salg 9,890249 9,890249
229 Lejlighed Kastetvej 129 9000 1937 2 785000 13305 17-07-2011 Alm. Salg 9,892878 9,892878
230 Lejlighed Priorgade 7D 9240 1956 1 549000 8854 15-06-2012 Alm. Salg 9,632818 9,632818
231 Villa Grønnegade 25 9362 1964 4 925000 7708 21-04-2006 Alm. Salg 10,178941 10,178941
232 Villa Leharparken 82 9200 1971 7 2500000 11312 18-01-2008 Alm. Salg 9,82206 9,82206
233 Sommerhus Hermesvej 8 9370 1987 5 1390000 8580 28-10-2014 Alm. Salg 10,327464 10,327464
234 Villa Ladegårdsvej 6 9210 1961 6 954425 5891 28-04-1997 Alm. Salg 9,931757 9,931757
235 Villa Leandervej 5 9000 1963 4 2225000 17658 15-04-2012 Alm. Salg 9,875484 9,875484
236 Villa Byvejen 5 9240 1960 3 360000 5000 26-06-2008 Alm. Salg 9,4287987 9,4287987
237 Rækkehus Solbakken 4 9240 1979 4 1695000 10210 19-04-2008 Alm. Salg 9,633845 9,633845
238 Villa Villavej 40 9240 1964 4 735000 7277 02-06-1998 Alm. Salg 9,646527 9,646527
239 Lejlighed Snerlevej 11 9000 1958 3 640000 8101 18-02-2002 Alm. Salg 9,9062624 9,9062624
240 Rækkehus Solbyen 102 9000 1956 5 1251266 11375 20-03-1997 Alm. Salg 9,8793965 9,8793965
241 Villa Kildegade 23 9240 1822 2 375000 9375 26-02-2009 Alm. Salg 9,632872 9,632872
242 Lejlighed Lollandsgade 3 9000 1939 2 1025000 14855 16-05-2008 Alm. Salg 9,9426491 9,9426491
243 Villa Snedkergyden 7 9000 1902 5 975000 0 21-11-2002 Alm. Salg 9,8677687 9,8677687
244 Sommerhus Engdraget 5 9370 1987 4 715000 7688 26-03-2004 Alm. Salg 10,345646 10,345646
245 Sommerhus Ildervej 4 9370 1970 3 800000 8421 09-06-2009 Alm. Salg 10,362174 10,362174
246 Villa Stationsmestervej 150 9200 1960 6 915000 0 04-10-2001 Alm. Salg 9,895009 9,895009
247 Villa Ll Nørregade 9 9240 1927 5 2500000 16339 23-09-2009 Alm. Salg 9,641676 9,641676
248 Sommerhus Hou Vest 9 9370 1970 3 190000 3877 06-12-2012  10,358983 10,358983
