95 Lejlighed Gertrud Rasks Vej 41 9210 1964 2 487000 9549 04-06-2003 Alm. Salg 9,928788 9,928788
96 Villa Ledavej 4 9210 1980 6 760000 0 03-02-1995 Alm. Salg 9,95255 9,95255
97 Lejlighed Vesterbro 127 9000 1954 2 985000 17909 27-08-2015 Alm. Salg 9,9172617 9,9172617
98 Villa Guldborgvej 14 9000 1972 5 1354962 8065 21-01-2001 Alm. Salg 9,865917 9,865917
99 Sommerhus Torndalsvej 17 9370 1970 5 195500 1861 24-04-1995 Fam. Salg 10,355403 10,355403
100 Villa Hans Hedtofts Vej 37 9210 1985 6 2560000 16100 18-02-2012 Alm. Salg 9,934833 9,934833
101 Rækkehus Lindholmsvej 87D 9400 1970 4 703749 6397 22-07-1997 Alm. Salg 9,9062165 9,9062165
102 Villa Vodskovvej 175 9310 1939 5 586823 5239 23-02-1998 Alm. Salg 10,072002 10,072002
103 Sommerhus Vibevej 25 9280 1966 4 240000 4615 08-08-2005 Alm. Salg 10,207965 10,207965
104 Rækkehus Toftehaven 9 9280 1985 3 650000 8333 15-12-2000 Alm. Salg 10,103819 10,103819
105 Villa Godtlandsvej 21 9310 1978 4 1125000 7601 02-11-2005 Alm. Salg 10,08459 10,08459
106 Villa Kong Eriks Vej 11A 9000 1934 4 799523 6892 07-06-1996 Alm. Salg 9,900885 9,900885
107 Villa Gl. Skolevej 2 9280 1928 3 505750 3890 16-03-1993 Alm. Salg 10,0507899 10,0507899
108 Lejlighed Østerbro 68 9000 1925 2 810000 12857 03-12-2007 Alm. Salg 9,9406589 9,9406589
109 Villa Ørnevej 2 9230 1971 6 2550000 13783 15-02-2008 Alm. Salg 9,8475436 9,8475436
110 Villa Heimdalsgade 36 9000 1920 5 745000 5359 25-05-1994 Alm. Salg 9,9536103 9,9536103
111 Villa Midgården 33 9230 1996 5 1300000 8387 05-12-2014 Fam. Salg 9,8276374 9,8276374
112 Villa Niels Anesens Vej 4 9381 1965 4 885000 8850 18-05-2006 Alm. Salg 9,947364 9,947364
113 Villa Hadsundvej 176 9000 1930 3 1650000 16176 18-04-2007 Alm. Salg 9,960327 9,960327
114 Villa Gymnasieparken 11 9000 1960 4 2145000 17023 21-06-2007 Alm. Salg 9,935258 9,935258
115 Lejlighed Lyngholmsvej 24 9200 1963 2 348000 5117 10-08-1995 Alm. Salg 9,890605 9,890605
116 Lejlighed Herluf Trolles Gade 15 9000 1937 2 1200000 19047 24-04-2015 Alm. Salg 9,900151 9,900151
117 Lejlighed Vesterbro 89 9000 1934 3 1050000 12209 28-02-2008 Alm. Salg 9,916067 9,916067
118 Rækkehus Frugthaven 5 9310 2000 3 1500000 15789 02-07-2009 Alm. Salg 10,024783 10,024783
119 Lejlighed Færøgade 53 9000 1942 3 880000 11282 18-03-2009 Alm. Salg 9,9382529 9,9382529
120 Villa Søvænget 1 9370 1971 5 1375000 6909 24-06-1999 Alm. Salg 10,3006787 10,3006787
121 Villa Mogensvej 2 9380 1965 5 365500 2256 04-09-2000 Fam. Salg 9,9677393 9,9677393
122 Villa Henrikvej 40 9000 1964 5 1013640 7508 07-12-1995 Alm. Salg 9,8772238 9,8772238
123 Sommerhus Søndergade 55 9370 2004 4 195750 2610 22-03-2002 Fam. Salg 10,370263 10,370263
124 Sommerhus Mannadalen 65 9260 1964 4 500000 9615 11-05-2015 Alm. Salg 9,988325 9,988325
125 Lejlighed Lollandsgade 5 9000 1939 2 750000 13636 30-11-2011 Alm. Salg 9,9428622 9,9428622
126 Villa Vester Vænge Alle 26 9000 1955 6 2825000 19349 16-02-2014 Alm. Salg 9,8795 9,8795
127 Villa Nordmark 4 9210 1983 7 2350000 17028 26-05-2009 Alm. Salg 9,925858 9,925858
128 Villa Vissevej 23 9210 1956 4 760000 8000 01-11-2004 Alm. Salg 9,922032 9,922032
129 Lejlighed Færøgade 53 9000 1942 3 1170000 14810 18-03-2015 Alm. Salg 9,9382529 9,9382529
130 Villa Vodskovvej 182 9310 1925 5 500000 3676 27-10-2000 Alm. Salg 10,07314 10,07314
131 Villa Vinkelvej 18 9370 1968 5 540575 4034 24-06-2010 Alm. Salg 10,300305 10,300305
132 Lejlighed Vestre Alle 9 9000 1955 3 819000 9100 02-12-1999 Alm. Salg 9,9075575 9,9075575
133 Villa Kolloparken 16 9200 1973 5 977500 6883 23-08-2001 Fam. Salg 9,82155 9,82155
134 Villa Hassinghøj 26 9280 1999 5 1645000 11190 23-06-2004 Alm. Salg 10,094912 10,094912
135 Villa Nygårdsvej 40 9260 1965 5 1150000 6686 27-07-2005 Alm. Salg 9,9891511 9,9891511
136 Rækkehus Gammel Hasserisvej 165 9000 1859 4 976000 10061 08-02-2011 Alm. Salg 9,871237 9,871237
137 Rækkehus Gammel Hedevej 3 9310 1969 4 790000 7900 06-08-2001 Alm. Salg 10,031074 10,031074
138 Villa Hassinghøj 29 9280 2003 7 326890 1513 03-11-1998 Alm. Salg 10,095322 10,095322
139 Villa Landmandsgade 45 9293 1870 11 568334 2291 27-10-1998 Alm. Salg 10,1261367 10,1261367
140 Villa Nørgårdsvej 14 9260 1974 5 1410000 10522 06-12-2012 Alm. Salg 9,990156 9,990156
141 Lejlighed Østerbro 68 9000 1925 3 1135000 16214 05-05-2014 Alm. Salg 9,9406589 9,9406589
142 Villa Falkevej 8 9280 1929 4 202653 1427 15-02-2001 Fam. Salg 10,109343 10,109343
143 Villa Nørholm Villavej 9 9240 2015 5 950000 5588 28-11-2012 Alm. Salg 9,741627 9,741627
144 Villa Korsagervej 2A 9400 1965 4 1200000 10000 09-03-2010 Alm. Salg 9,928728 9,928728
145 Sommerhus Gistrup Hedevej 20 9260 1974 2 90000 0 14-06-1994 Alm. Salg 9,991557 9,991557
146 Villa Gammel Viborgvej 23 9230 1954 5 2200000 17600 20-09-2014 Alm. Salg 9,8515042 9,8515042
147 Villa Zieglersvej 3A 9400 1995 5 1040000 7172 11-02-1995 Alm. Salg 9,9323817 9,9323817
148 Rækkehus Gertrud Rasks Vej 42 9210 1965 4 1245000 13833 07-02-2013 Alm. Salg 9,9286239 9,9286239
149 Sommerhus Frydenstrand 34 9280 1970 3 450000 8035 31-01-2007 Fam. Salg 10,21626 10,21626
150 Lejlighed Fyrrebakken 34 9000 1959 2 350000 6034 30-08-2001 Alm. Salg 9,888316 9,888316
151 Villa Vivaldisvej 151 9200 2006 5 560000 3093 21-01-2005 Alm. Salg 9,815015 9,815015
152 Lejlighed Peder Skrams Gade 5 9000 1934 2 1050000 16153 01-07-2013 Alm. Salg 9,90303 9,90303
153 Villa Kristinevej 11 9000 1976 6 829580 5184 03-02-1994 Alm. Salg 9,963597 9,963597
154 Villa Hvedevænget 3 9000 1950 6 1795000 11218 08-05-2005 Alm. Salg 9,947937 9,947937
155 Villa Kronprinsens Alle 12 9400 1928 4 550000 5339 17-04-1997 Alm. Salg 9,933767 9,933767
156 Villa Vestergade 79 9400 1922 5 1625000 12310 13-10-2008 Alm. Salg 9,9130417 9,9130417
157 Villa Holger Trydes Vej 1 9400 1949 5 665000 4750 16-11-1992 Alm. Salg 9,935786 9,935786
158 Villa Ørnevej 3 9230 1966 4 1500000 10273 30-11-2009 Alm. Salg 9,8475849 9,8475849
159 Lejlighed Årestrupsvej 30 9000 1967 4 364000 3831 18-07-1994 Alm. Salg 9,968064 9,968064
160 Lejlighed Perikumvej 13 9000 1969 3 1120000 11666 28-07-2014 Alm. Salg 9,899641 9,899641
161 Villa Randbyvej 28 9280 1903 7 675000 4090 31-08-1994 Alm. Salg 10,0492305 10,0492305
162 Rækkehus Markvej 19 9280 1984 4 800000 8602 07-05-2010 Alm. Salg 10,099762 10,099762
163 Villa Østermarksvej 15 9400 1980 4 1835000 13796 28-11-2012 Alm. Salg 9,908244 9,908244
164 Villa Jeppe Åkjærs Vej 15 9200 1942 6 2100000 11797 17-12-2013 Alm. Salg 9,885281 9,885281
165 Villa Hybenvej 46 9230 1965 5 1065000 6960 26-11-2001 Alm. Salg 9,844784 9,844784
166 Lejlighed Ivar Huitfeldts Gade 3 9000 1936 2 975000 14338 12-06-2012 Alm. Salg 9,899046 9,899046
167 Lejlighed Schleppegrellsgade 82 9000 1942 2 1015000 17807 08-02-2007 Alm. Salg 9,902615 9,902615
168 Villa Mogensvej 3 9380 1962 3 1145000 12445 20-06-2011 Alm. Salg 9,9673822 9,9673822
169 Lejlighed Østerbrogade 50 9400 1964 4 995000 8577 26-03-2001 Alm. Salg 9,9235749 9,9235749
170 Rækkehus Godske Lindenovs Vej 111 9210 1971 4 1425000 12076 09-09-2013 Alm. Salg 9,9470662 9,9470662
171 Villa Martinus Rørbyes Vej 3 9000 1948 7 894555 0 18-09-1998 Alm. Salg 9,9601387 9,9601387
172 Lejlighed Myrdalstræde 221 9220 1990 1 580950 10961 06-04-2009 Alm. Salg 9,9770749 9,9770749
173 Rækkehus Toftehaven 11 9280 1985 3 435000 5576 02-06-1996 Alm. Salg 10,103823 10,103823
174 Villa Møllevænget 1 9430 1952 3 560000 5600 21-05-1996 Alm. Salg 9,8581259 9,8581259
175 Villa Mølle Alle 1 9000 1930 4 772140 5595 26-07-1994 Fam. Salg 9,8762589 9,8762589
176 Villa Midgården 35 9230 1997 4 135000 1336 05-09-1996 Alm. Salg 9,8273067 9,8273067
177 Sommerhus Vibevej 27 9280 1972 3 711000 11467 08-08-2013 Alm. Salg 10,208392 10,208392
178 Villa Nervøsvej 5 9430 1910 7 700000 3333 01-04-2014  9,8616317 9,8616317
179 Villa Julivej 15 9270 1935 4 670000 4926 19-03-2005  10,0607014 10,0607014
180 Villa Ladegårdsvej 21 9210 1962 5 1300000 10924 22-11-2007 Alm. Salg 9,9342 9,9342
181 Lejlighed Sjællandsgade 85 9000 1926 3 850000 11333 27-07-2005 Alm. Salg 9,944551 9,944551
182 Lejlighed Poul Paghs Gade 29 9000 1910 2 817000 15415 14-01-2008 Fam. Salg 9,9103985 9,9103985
183 Sommerhus Skelhuse 24 9280 1971 4 1880000 21860 27-02-2015 Alm. Salg 10,1970949 10,1970949
184 Lejlighed Herluf Trolles Gade 15 9000 1937 4 475000 0 11-02-2003 Alm. Salg 9,900151 9,900151
185 Rækkehus Gudrunvej 5 9000 1967 4 1250000 11160 11-04-2006 Alm. Salg 9,960639 9,960639
186 Lejlighed Juelsparken 2 9210 1969 2 695000 10072 06-07-2015 Alm. Salg 9,934049 9,934049
187 Villa Kirkebakken 51 9270 1966 5 1775000 13446 19-04-2011 Alm. Salg 10,0529937 10,0529937
188 Villa Havrevænget 16 9430 1968 5 1015000 7992 19-05-2003 Alm. Salg 9,8618977 9,8618977
189 Villa Johan Skjoldborgs Vej 23 9200 1935 7 1836138 9464 25-06-2015 Alm. Salg 9,884416 9,884416
190 Villa Myntevej 9 9380 1969 4 1450000 11240 12-06-2012 Alm. Salg 9,9633598 9,9633598
191 Villa Niels Anesens Vej 5 9381 1964 4 15672 137 30-11-1998  9,947478 9,947478
192 Villa Horshøjvej 15 9310 1981 7 2204000 7956 25-05-1998 Alm. Salg 10,039649 10,039649
193 Villa Henrikvej 42 9000 1964 6 3585000 18769 19-07-2011 Alm. Salg 9,8774149 9,8774149
194 Villa Heimdalsgade 38 9000 1925 5 2450000 18702 01-06-2010 Alm. Salg 9,9536396 9,9536396
195 Lejlighed Ivar Huitfeldts Gade 3 9000 1936 2 250000 3787 11-09-2003 Fam. Salg 9,899046 9,899046
196 Lejlighed Revlingbakken 33 9000 1972 1 335000 7976 25-06-2003 Alm. Salg 9,89803 9,89803
197 Villa Jeppe Åkjærs Vej 16 9200 1954 7 1011365 5322 04-06-2013  9,88568 9,88568
198 Villa Hybenvej 48 9230 1962 7 640920 3521 16-05-1993 Alm. Salg 9,8452866 9,8452866
199 Villa Julivej 16 9270 1830 5 1250000 8064 13-02-2014 Alm. Salg 10,0603044 10,0603044
200 Lejlighed Rolighedsvej 7A 9400 1935 2 1000000 15625 22-06-2008 Alm. Salg 9,9214373 9,9214373
201 Villa Regnar Juels Vej 16 9210 1971 5 800000 6060 18-05-1992 Fam. Salg 9,92968 9,92968
202 Villa Hvedevænget 4 9000 1956 3 1095000 11526 05-08-2009 Alm. Salg 9,94744 9,94744
203 Villa Nørgårdsvej 15 9260 1972 4 675000 5000 28-06-1992 Fam. Salg 9,989394 9,989394
204 Lejlighed Juelsparken 2 9210 1969 3 1245000 10040 23-06-2011 Alm. Salg 9,934049 9,934049
205 Rækkehus Klokkestabelen 80 9000 1988 4 1240000 9841 14-06-2001 Alm. Salg 9,874827 9,874827
206 Villa Sønder Tranders Vej 71C 9210 1997 8 2620000 11196 05-01-2008 Alm. Salg 9,948413 9,948413
207 Lejlighed Ryesgade 41 9000 1934 2 950000 14615 09-05-2014 Alm. Salg 9,902597 9,902597
208 Villa Parallelvej 25 9362 1957 2 725000 9062 28-06-2010 Alm. Salg 10,181145 10,181145
209 Villa Carsten Hauchs Vej 10 9000 1962 8 1350000 7848 27-09-2010 Alm. Salg 9,969091 9,969091
210 Villa Tostrupvej 244 9240 1928 3 295000 4097 07-06-1996 Alm. Salg 9,773197 9,773197
211 Villa Hovvej 4A 9240 1930 4 565000 6569 13-03-2015 Alm. Salg 9,63789 9,63789
212 Villa Anemonevej 37 9400 1961 8 937000 0 16-02-1996 Alm. Salg 9,938094 9,938094
213 Villa Skolebakken 17 9000 1952 6 4725000 26250 28-08-2015 Alm. Salg 9,8928997 9,8928997
214 Villa Saturnvej 12 9200 1966 5 705000 0 05-04-1995 Alm. Salg 9,910354 9,910354
215 Villa Tagskægget 89 9380 1988 6 1225000 0 03-04-2004 Alm. Salg 9,946991 9,946991
216 Lejlighed Schleppegrellsgade 82 9000 1942 2 940000 16785 23-08-2013 Alm. Salg 9,902615 9,902615
217 Villa Valmuemarken 11 9000 1955 5 1415000 11230 04-11-2000 Alm. Salg 9,905984 9,905984
218 Lejlighed Snerlevej 13 9000 1958 3 465000 5406 02-02-1996 Alm. Salg 9,906217 9,906217
219 Villa Th. Staunings Vej 1 9210 1972 6 1205000 7774 13-02-1998 Alm. Salg 9,93716 9,93716
220 Villa Sofievej 264 9000 2000 5 2900000 15425 02-08-2013  9,96229 9,96229
221 Sommerhus Søndergade 57 9370 1998 4 2500000 29761 15-07-2015 Alm. Salg 10,370504 10,370504
222 Villa Edvard Niemanns Vej 11 9000 1980 6 2300000 11004 30-09-2001 Alm. Salg 9,872095 9,872095
223 Villa Ved Lågen 4 9240 1963 4 875000 7743 06-03-2014 Alm. Salg 9,774158 9,774158
224 Lejlighed Vesterbro 57 9000 1934 2 960000 14545 20-11-2014 Alm. Salg 9,9142177 9,9142177
225 Villa Præstegårdsvej 6 9240 1967 4 1000000 9090 08-05-2008 Alm. Salg 9,4641059 9,4641059
226 Villa Solhøjsvej 11 9210 1963 6 2240000 13575 16-01-2013 Alm. Salg 9,931923 9,931923
227 Villa Snedronningens Vej 15 9230 1971 4 995000 7595 12-04-2002 Alm. Salg 9,883959 9,883959
228 Villa Kirkebjergevej 14 9240 1990 7 1790000 10591 03-07-2014 Alm. Salg 9,607671 9,607671
229 Villa Bygaden 24E 9000 1998 4 3825000 19615 15-12-2013 Alm. Salg 9,869457 9,869457
230 Sommerhus Bjerget 3 9240 1955 3 272000 5913 30-07-2005 Fam. Salg 9,561639 9,561639
231 Villa Byvejen 26 9240 1931 6 400000 2000 09-12-1998 Fam. Salg 9,4245698 9,4245698
232 Villa Rungsvej 31 9200 1964 3 1260000 9545 30-04-2002 Alm. Salg 9,887192 9,887192
233 Villa Constancevej 11 9000 1914 9 1675000 5300 01-04-2002 Alm. Salg 9,896067 9,896067
234 Lejlighed Vesterbro 127 9000 1954 2 680000 0 31-03-2005 Alm. Salg 9,9172617 9,9172617
235 Sommerhus Blåbærvej 7 9370 2002 3 230000 3833 01-08-1994 Alm. Salg 10,3661359 10,3661359
236 Rækkehus Fredensvej 18 9400 1964 4 1360000 13877 04-07-2013 Alm. Salg 9,941305 9,941305
237 Sommerhus Torndalsvej 19 9370 1974 3 240000 2666 06-07-1998 Alm. Salg 10,355411 10,355411
238 Villa Lindevej 5 9370 1920 5 1075000 7904 12-05-2009 Alm. Salg 10,3106034 10,3106034
239 Lejlighed Thuresensvej 7D 9400 1959 1 315000 9000 17-06-2014 Alm. Salg 9,92136 9,92136
240 Villa Brogade 39 9370 1962 6 935000 6032 22-06-2010 Alm. Salg 10,36827 10,36827
241 Villa Elisabethsvej 9 9000 1934 6 790000 4488 03-12-1992 Alm. Salg 9,893468 9,893468
242 Villa Vinkelvej 21A 9370 1965 4 850000 7727 12-09-2007 Alm. Salg 10,299893 10,299893
243 Rækkehus Bjørnbakvej 2C 9260 1910 2 350000 5932 17-11-2000 Alm. Salg 10,018957 10,018957
244 Sommerhus Rasmus Jensens Vej 18 9370 1976 3 620000 13191 27-12-2013 Alm. Salg 10,3593524 10,3593524
245 Villa Th. Staunings Vej 3 9210 1973 7 3200000 16326 28-04-2013 Alm. Salg 9,937605 9,937605
246 Lejlighed Vendsysselgade 28 9000 1947 3 940000 11750 19-06-2013 Alm. Salg 9,9398121 9,9398121
247 Villa Voldborggade 8B 9240 1930 6 590000 5841 25-01-2001 Alm. Salg 9,6362729 9,6362729
248 Villa Vestergade 81 9370 1973 5 1000000 5181 15-11-2002 Alm. Salg 10,256057 10,256057
