356;Villa;145;5;1995
357;Villa;103;5;1960
358;Lejlighed;76;3;1942
359;Sommerhus;105;4;2011
360;Lejlighed;125;4;1934
361;Villa;210;5;1970
362;Villa;146;5;1959
363;Sommerhus;108;4;1984
364;Villa;138;6;1974
365;Villa;130;5;1958
366;Lejlighed;115;4;1890
367;Villa;149;6;1972
368;Villa;135;4;1976
369;Villa;165;5;1973
370;Villa;92;3;1964
371;Lejlighed;61;2;1970
372;Villa;141;4;1973
373;Villa;169;6;1951
374;Villa;120;5;1968
375;Villa;160;7;1925
376;Villa;106;5;1961
377;Villa;129;5;1985
378;Rækkehus;92;4;1962
379;Sommerhus;80;4;1979
380;Villa;143;4;1974
381;Villa;115;4;1971
382;Lejlighed;98;3;1898
383;Villa;108;4;1924
384;Villa;72;3;1877
385;Rækkehus;110;3;1978
386;Villa;168;5;1965
387;Villa;227;6;2000
388;Sommerhus;66;3;1976
389;Villa;220;3;1970
390;Villa;132;4;1967
391;Rækkehus;122;7;1900
392;Rækkehus;116;5;1974
393;Villa;202;6;1965
394;Sommerhus;24;2;1966
395;Lejlighed;84;2;1979
396;Villa;152;6;1887
397;Villa;117;4;1994
398;Rækkehus;108;4;1989
399;Villa;168;4;2000
400;Villa;108;3;1967
401;Villa;151;4;1970
402;Villa;127;3;1877
403;Villa;161;5;1961
404;Lejlighed;95;3;1900
405;Lejlighed;80;3;1973
406;Sommerhus;70;3;1971
407;Villa;120;4;1963
408;Sommerhus;39;3;1967
409;Villa;175;5;1941
410;Villa;128;4;1979
411;Rækkehus;90;3;1981
412;Sommerhus;78;3;1976
413;Villa;151;4;1925
414;Villa;117;5;1934
415;Rækkehus;110;4;1959
416;Sommerhus;58;2;1968
417;Villa;153;6;1987
418;Lejlighed;84;3;1979
419;Villa;205;7;1974
420;Sommerhus;105;5;2004
421;Villa;161;6;2005
422;Villa;129;7;1928
423;Villa;138;6;2015
424;Villa;96;4;1970
425;Lejlighed;70;3;1920
426;Sommerhus;139;6;1971
427;Villa;170;5;1915
428;Villa;112;4;1965
429;Villa;300;8;1916
430;Villa;158;6;1969
431;Villa;144;5;1950
432;Sommerhus;71;3;1976
433;Villa;98;4;1933
434;Villa;134;5;1983
435;Villa;142;8;1930
436;Villa;93;3;1957
437;Villa;136;6;1913
438;Villa;149;5;1880
439;Villa;171;7;1963
440;Villa;183;6;1970
441;Lejlighed;101;4;1890
442;Villa;144;5;1969
443;Villa;313;7;1929
444;Villa;114;7;1906
445;Sommerhus;91;5;1943
446;Villa;80;3;1958
447;Sommerhus;54;4;1966
448;Villa;194;7;2000
449;Lejlighed;88;3;2002
450;Villa;134;4;1984
451;Sommerhus;108;6;1970
452;Villa;103;4;1929
453;Villa;116;4;1940
454;Lejlighed;80;3;1926
455;Lejlighed;88;3;1971
456;Villa;120;4;1902
457;Villa;105;3;1969
458;Villa;140;6;1917
459;Villa;159;5;2004
460;Villa;189;4;1945
461;Villa;307;8;1910
462;Villa;134;4;1975
463;Villa;126;4;1963
464;Sommerhus;106;6;1969
465;Villa;160;6;1970
466;Lejlighed;91;3;1915
467;Villa;147;5;1986
468;Villa;104;4;1965
469;Villa;131;5;1916
470;Villa;120;5;1927
471;Lejlighed;76;3;1962
472;Villa;168;5;1850
473;Lejlighed;81;3;1900
474;Sommerhus;68;4;1983
475;Villa;140;4;1973
476;Villa;130;6;1870
477;Villa;164;5;1973
478;Villa;167;5;1966
479;Villa;133;4;1969
480;Sommerhus;72;4;1973
481;Rækkehus;41;2;1859
482;Lejlighed;88;4;1969
483;Villa;173;7;2000
484;Villa;146;6;1933
485;Rækkehus;124;3;2001
486;Lejlighed;88;3;1971
487;Villa;109;3;1940
488;Sommerhus;52;3;1974
489;Lejlighed;61;2;1926
490;Villa;132;4;1940
491;Villa;168;5;1968
492;Villa;292;6;1967
493;Villa;80;3;1965
494;Villa;138;6;1941
495;Villa;147;5;1924
496;Villa;110;4;1926
497;Rækkehus;116;5;1974
498;Lejlighed;88;3;1979
499;Villa;138;6;1921
500;Lejlighed;119;3;1910
501;Lejlighed;79;2;1962
502;Sommerhus;58;3;1971
503;Villa;80;3;1947
504;Lejlighed;60;2;1952
505;Villa;106;3;1972
506;Lejlighed;50;1;1991
507;Rækkehus;86;3;1984
508;Villa;244;6;2013
509;Villa;239;7;1916
510;Lejlighed;88;4;1969
511;Villa;208;5;1979
512;Lejlighed;86;3;1966
513;Villa;132;5;1978
514;Villa;160;6;1938
515;Villa;120;4;1961
516;Villa;97;2;1950
517;Sommerhus;74;4;1965
518;Villa;70;3;1959
519;Lejlighed;57;2;1920
520;Villa;149;4;1932
521;Villa;128;4;1969
522;Villa;220;8;1930
523;Villa;126;5;1969
524;Rækkehus;104;5;1976
525;Villa;216;7;1974
526;Villa;131;5;1936
527;Villa;129;3;1973
528;Villa;101;3;1959
529;Lejlighed;98;3;2002
530;Sommerhus;116;3;2015
531;Villa;140;4;1968
532;Villa;188;6;1932
533;Lejlighed;73;3;1954
534;Villa;237;6;1943
535;Villa;152;5;2005
536;Lejlighed;88;3;1900
537;Lejlighed;79;2;1962
538;Villa;148;6;1966
539;Lejlighed;50;2;1934
540;Rækkehus;116;4;1974
541;Sommerhus;83;2;1974
542;Lejlighed;60;2;1952
543;Lejlighed;73;3;1954
544;Villa;391;10;1991
545;Lejlighed;86;3;1910
546;Villa;167;6;1947
547;Villa;179;7;1920
548;Villa;187;7;1975
549;Villa;150;5;1966
550;Villa;139;4;1982
551;Villa;110;4;1967
552;Lejlighed;84;3;1978
553;Villa;190;6;1914
554;Lejlighed;77;3;1910
555;Villa;157;6;1927
556;Villa;120;4;1889
557;Rækkehus;128;5;1974
558;Villa;136;4;1965
559;Villa;133;6;1941
560;Villa;209;6;1979
561;Villa;137;4;1972
562;Villa;185;8;2001
563;Villa;84;4;1946
564;Villa;155;6;1978
565;Villa;155;5;1971
566;Villa;160;4;1976
567;Lejlighed;61;2;1953
568;Villa;119;4;1902
569;Lejlighed;87;3;1973
570;Villa;134;4;1925
571;Villa;180;5;1930
572;Lejlighed;77;3;1968
573;Villa;155;5;1900
574;Villa;88;5;1897
575;Sommerhus;76;5;1972
576;Villa;141;5;1945
577;Lejlighed;98;3;1898
578;Lejlighed;61;2;1926
579;Villa;114;4;1980
580;Villa;153;6;1979
581;Villa;123;5;1960
582;Villa;218;8;1889
583;Villa;226;7;1919
584;Villa;149;5;1981
585;Villa;139;6;2008
586;Villa;168;7;1960
587;Sommerhus;50;3;1973
588;Villa;98;3;1953
589;Rækkehus;109;4;1989
590;Villa;124;4;1964
591;Villa;168;4;1969
592;Villa;105;4;1972
593;Rækkehus;86;3;1984
594;Lejlighed;43;1;1966
595;Villa;182;6;1967
596;Lejlighed;92;4;1968
597;Villa;158;5;1907
598;Sommerhus;92;4;1989
599;Villa;152;5;2004
600;Villa;200;5;1971
601;Sommerhus;106;5;1974
602;Villa;132;6;1924
603;Lejlighed;85;3;1969
604;Lejlighed;74;4;1994
605;Villa;157;6;1964
606;Sommerhus;71;5;1967
607;Villa;150;5;1966
608;Villa;140;5;1977
609;Lejlighed;88;4;1969
610;Villa;156;7;1954
611;Sommerhus;64;9;1985
612;Lejlighed;74;3;1926
613;Sommerhus;83;4;1994
614;Villa;97;5;1938
615;Sommerhus;99;6;1940
616;Villa;97;4;1922
617;Sommerhus;80;3;1977
618;Lejlighed;80;3;1966
619;Lejlighed;84;3;1979
620;Sommerhus;60;3;1963
621;Lejlighed;86;3;1971
622;Lejlighed;140;3;1907
623;Villa;308;9;1914
624;Villa;110;4;1925
625;Lejlighed;228;6;1895
626;Lejlighed;67;3;1920
627;Villa;117;4;1987
628;Villa;129;4;1973
629;Villa;149;5;1969
630;Lejlighed;51;2;1934
631;Villa;180;6;1900
632;Villa;207;8;1929
633;Villa;108;4;1960
634;Sommerhus;91;3;1966
635;Lejlighed;119;3;1971
636;Villa;186;5;1970
637;Lejlighed;72;3;1953
638;Rækkehus;142;6;1973
639;Villa;133;5;1978
640;Villa;141;5;1965
641;Villa;118;5;1927
642;Villa;192;5;1946
643;Villa;140;5;1977
644;Rækkehus;124;3;2001
645;Rækkehus;133;4;1977
646;Villa;111;5;1909
647;Villa;149;4;1989
648;Villa;133;4;1976
649;Sommerhus;55;3;2006
650;Villa;147;5;1989
651;Villa;204;6;2002
652;Rækkehus;113;4;1890
653;Sommerhus;68;3;1973
654;Villa;122;4;1917
655;Villa;186;8;1964
656;Villa;145;4;1972
657;Villa;102;4;1981
658;Villa;122;4;1986
659;Sommerhus;100;5;1981
660;Villa;150;6;2004
661;Villa;108;4;1965
662;Lejlighed;80;3;1928
663;Rækkehus;117;3;1987
664;Lejlighed;55;2;1938
665;Villa;140;6;1961
666;Lejlighed;69;1;1971
667;Lejlighed;127;4;1934
668;Villa;199;8;1916
669;Villa;158;7;1948
670;Rækkehus;110;4;1965
671;Villa;212;6;1974
672;Lejlighed;32;1;1973
673;Villa;213;9;1988
674;Villa;152;5;1866
675;Villa;185;6;1967
676;Lejlighed;76;3;1910
677;Villa;158;5;1920
678;Sommerhus;87;5;1966
679;Villa;120;3;2003
680;Villa;76;2;1955
681;Villa;148;3;1970
682;Villa;180;4;2009
683;Villa;106;4;1973
684;Villa;230;8;1968
685;Villa;125;4;1971
686;Rækkehus;84;3;1991
687;Lejlighed;65;3;1928
688;Villa;148;5;1930
689;Sommerhus;65;4;1981
690;Villa;84;3;1985
691;Lejlighed;69;2;1978
692;Lejlighed;98;3;1898
693;Sommerhus;50;4;1967
694;Villa;165;5;1907
695;Lejlighed;95;4;1903
696;Lejlighed;105;4;1895
697;Villa;78;2;1877
698;Villa;354;10;1977
699;Sommerhus;44;4;1978
700;Villa;120;3;1976
701;Villa;125;6;1960
702;Sommerhus;61;3;1991
703;Villa;108;5;1964
704;Lejlighed;80;3;1895
705;Sommerhus;56;3;1980
706;Villa;179;3;1898
707;Villa;121;4;1981
708;Lejlighed;85;3;1969
709;Villa;128;4;1969
710;Lejlighed;85;2;1975
711;Villa;200;6;1973
712;Villa;154;5;1975
713;Villa;158;5;1966
714;Villa;120;5;1924
715;Lejlighed;46;2;1940
716;Rækkehus;110;3;1977
717;Villa;142;5;1972
718;Villa;188;6;1965
719;Lejlighed;111;4;1969
720;Villa;175;6;1971
721;Villa;152;5;1978
722;Villa;100;4;1950
723;Lejlighed;61;2;1953
724;Lejlighed;60;2;1952
725;Villa;140;5;1978
726;Villa;122;4;1977
727;Villa;106;5;1959
728;Villa;103;4;1907
729;Villa;186;4;1916
730;Villa;91;2;1952
731;Villa;165;5;1930
732;Lejlighed;87;3;1910
733;Villa;88;3;1965
734;Rækkehus;117;5;1987
735;Villa;145;5;1960
736;Villa;130;4;1975
737;Lejlighed;80;3;1903
738;Villa;132;5;1978
739;Lejlighed;78;3;1910
740;Villa;158;6;1972
741;Lejlighed;86;4;1954
742;Sommerhus;35;1;1978
743;Villa;115;4;1985
744;Villa;110;3;1931
745;Lejlighed;124;3;1907
746;Villa;156;5;1980
747;Villa;157;4;1970
748;Villa;124;5;1961
749;Rækkehus;113;4;1890
750;Villa;166;5;1978
751;Villa;131;4;1974
752;Villa;75;3;1959
753;Lejlighed;59;2;1952
754;Villa;192;7;1933
755;Villa;135;4;1997
756;Lejlighed;212;5;1895
757;Villa;107;3;1959
758;Villa;163;4;1974
759;Rækkehus;110;4;1965
760;Villa;196;7;1972
761;Villa;105;4;1960
762;Villa;104;2;1943
763;Villa;128;4;1962
764;Villa;132;4;1961
765;Villa;125;4;1948
766;Villa;135;6;1959
767;Servicevirksomhed;16;22;1903
768;Villa;109;4;1960
769;Villa;165;5;1971
770;Rækkehus;133;4;1978
771;Villa;132;5;1952
772;Villa;102;4;1930
773;Lejlighed;66;2;1900
774;Villa;162;5;1984
775;Villa;154;6;1967
776;Lejlighed;104;3;1886
777;Villa;160;5;1975
778;Lejlighed;80;3;1990
779;Villa;145;6;1952
780;Villa;141;4;1968
781;Villa;114;4;1963
782;Villa;143;5;1968
783;Villa;183;7;1978
784;Villa;96;4;1912
785;Villa;181;4;1935
786;Villa;127;6;1963
787;Villa;181;5;1976
788;Lejlighed;54;2;1942
789;Villa;104;4;1925
790;Villa;144;5;2004
791;Lejlighed;93;3;1910
792;Lejlighed;136;5;1900
793;Lejlighed;86;3;2002
794;Villa;116;3;1916
795;Villa;191;6;2004
796;Villa;133;5;1931
797;Villa;146;5;1977
798;Villa;142;5;1970
799;Sommerhus;38;3;1972
800;Lejlighed;67;2;1915
801;Villa;120;4;1977
802;Rækkehus;76;4;1986
803;Villa;116;4;1981
804;Villa;193;5;1932
805;Villa;188;4;1976
806;Villa;153;4;1974
807;Villa;136;5;1971
808;Villa;130;5;1919
809;Sommerhus;55;2;1967
810;Rækkehus;90;3;1961
811;Villa;181;5;1999
812;Villa;148;5;1954
813;Villa;87;4;1912
814;Villa;106;4;1971
815;Villa;160;5;1883
816;Villa;275;9;1894
817;Sommerhus;78;4;1997
818;Villa;110;4;1937
819;Villa;119;5;1921
820;Lejlighed;74;3;1954
821;Villa;259;10;1875
822;Sommerhus;54;3;1978
823;Lejlighed;84;2;1975
824;Villa;180;6;1900
825;Villa;124;4;1934
826;Villa;91;3;1968
827;Lejlighed;92;3;1898
828;Villa;85;3;1898
829;Villa;146;5;1980
830;Villa;80;4;1904
831;Villa;82;2;1948
832;Villa;126;4;1977
833;Villa;148;5;2003
834;Villa;195;5;1928
835;Villa;161;5;1970
836;Sommerhus;70;4;1974
837;Villa;130;4;1974
838;Villa;181;4;1971
839;Villa;112;4;1969
840;Sommerhus;69;4;1978
841;Villa;171;6;1990
842;Villa;125;4;1980
843;Villa;146;5;1900
844;Villa;167;4;1969
845;Sommerhus;45;3;1966
846;Lejlighed;73;2;1962
847;Rækkehus;110;3;1977
848;Sommerhus;59;3;1971
849;Villa;134;4;1980
850;Sommerhus;94;5;2000
851;Villa;110;3;1910
852;Lejlighed;80;3;1973
853;Villa;105;4;1931
854;Villa;139;4;1944
855;Lejlighed;80;3;1926
856;Sommerhus;92;5;2000
857;Villa;155;5;1915
858;Villa;106;4;1948
859;Lejlighed;68;2;1978
860;Villa;142;5;1977
861;Lejlighed;88;4;1969
862;Sommerhus;90;4;1972
863;Sommerhus;71;3;1985
864;Villa;116;4;1920
865;Lejlighed;100;4;1994
866;Villa;140;5;1877
867;Sommerhus;22;1;1937
868;Villa;145;4;1978
869;Villa;139;4;1927
870;Lejlighed;134;5;1928
871;Villa;114;5;1964
872;Villa;124;4;1976
873;Lejlighed;95;4;1903
874;Villa;169;5;1951
875;Villa;163;4;1940
876;Sommerhus;137;6;1971
877;Villa;206;7;1970
878;Villa;110;3;1977
879;Lejlighed;69;3;1895
880;Villa;158;5;1980
881;Lejlighed;83;3;1966
882;Villa;157;4;1965
883;Villa;118;5;1900
884;Villa;140;5;1973
885;Villa;173;5;1971
886;Lejlighed;90;4;1968
887;Villa;170;5;1967
888;Villa;123;4;1925
889;Villa;86;3;1944
890;Lejlighed;111;4;1969
891;Villa;136;4;1975
892;Rækkehus;111;4;1999
893;Lejlighed;68;2;1978
894;Villa;148;5;1986
895;Rækkehus;115;4;1856
896;Lejlighed;84;2;1975
897;Lejlighed;37;2;1960
898;Villa;135;5;1953
899;Villa;130;6;1963
900;Villa;132;4;1969
901;Villa;157;5;1999
902;Villa;242;6;1977
903;Sommerhus;107;5;1966
904;Lejlighed;59;2;1940
905;Villa;159;6;1977
906;Villa;138;5;1977
907;Villa;120;5;1930
908;Villa;146;6;2005
909;Rækkehus;110;3;1977
910;Villa;146;5;1972
911;Rækkehus;116;4;1966
912;Villa;188;5;1969
913;Villa;116;5;1974
914;Sommerhus;71;3;2001
915;Villa;147;4;1933
916;Villa;185;6;1972
917;Lejlighed;64;2;1955
918;Villa;120;4;1973
919;Lejlighed;50;2;1897
920;Villa;137;4;1979
921;Villa;140;5;1920
922;Lejlighed;79;3;1926
923;Villa;184;5;1959
924;Rækkehus;110;4;1965
925;Villa;160;6;1974
926;Villa;261;7;2000
927;Villa;136;6;1967
928;Villa;120;4;1969
929;Lejlighed;99;3;2002
930;Lejlighed;116;4;1895
931;Lejlighed;68;2;1989
932;Villa;160;5;1972
933;Villa;168;7;1975
934;Villa;98;4;1921
935;Villa;168;5;1999
936;Villa;153;6;1960
937;Lejlighed;69;3;1953
938;Villa;110;4;1977
939;Villa;224;7;1911
940;Villa;187;6;1970
941;Villa;110;4;1954
942;Villa;175;6;2005
943;Villa;134;4;1981
944;Lejlighed;70;2;1886
945;Villa;276;7;1969
946;Villa;133;3;1877
947;Villa;76;3;1962
948;Lejlighed;59;2;1926
949;Villa;119;4;1943
950;Rækkehus;116;5;1973
951;Villa;56;2;1951
952;Villa;147;5;1965
953;Villa;206;5;2001
954;Sommerhus;60;4;1985
955;Lejlighed;54;2;1942
956;Villa;110;4;1952
957;Villa;174;5;1997
958;Villa;157;7;1912
959;Lejlighed;54;2;1962
960;Rækkehus;116;5;1974
961;Sommerhus;66;4;2002
962;Sommerhus;97;4;1992
963;Lejlighed;54;2;1962
964;Villa;130;5;1930
965;Villa;106;4;1952
966;Villa;149;5;1929
967;Villa;65;2;1952
968;Villa;175;5;1997
969;Villa;141;5;1969
970;Villa;108;4;1967
971;Villa;164;6;1968
972;Villa;201;7;1963
973;Villa;282;9;1902
974;Villa;140;4;1977
975;Villa;110;4;1952
976;Villa;125;4;1900
977;Villa;204;6;1970
978;Sommerhus;62;4;1980
979;Villa;125;4;1977
980;Rækkehus;118;4;1990
981;Sommerhus;50;4;1968
982;Villa;145;5;1965
983;Villa;180;6;1981
984;Sommerhus;67;4;1972
985;Rækkehus;67;2;1976
986;Villa;147;7;1974
987;Lejlighed;124;4;1966
