49;Sommerhus;Sydvestvej;21;9370;1971;3;67;306000;4567;26-12-2002;Fam. Salg;0;0
50;Villa;Valstedvej;25;9240;1978;6;180;20000;111;08-02-2005;Alm. Salg;0;0
51;Villa;Straussvej;79;9200;1972;8;225;1240000;5511;21-11-1995;Alm. Salg;0;0
52;Villa;Staldmie;1;9310;1963;5;162;520000;3209;07-05-1992;Alm. Salg;0;0
53;Villa;Steenstrupsvej;9;9000;1929;4;148;1317500;8902;20-12-2004;Fam. Salg;0;0
54;Villa;Spicavej;4;9200;1965;4;133;1495000;11240;04-07-2005;Alm. Salg;0;0
55;Villa;Lunavej;28;9200;1965;7;226;729885;3229;30-10-1992;Alm. Salg;0;0
56;Villa;Bellinisvej;8;9200;1960;6;124;1315000;10604;06-05-2010;Alm. Salg;0;0
57;Villa;Søndervangsvej;9;9000;1969;5;129;1634900;12673;25-11-2014;Fam. Salg;0;0
58;Villa;Sulsted Landevej;78;9381;1964;6;192;710000;3697;18-08-1994;Alm. Salg;0;0
59;Villa;Skovstjernevej;5;9310;1961;5;146;1595000;10924;20-03-2012;Alm. Salg;0;0
60;Villa;Majvænget;2;9270;1962;3;109;1200000;11009;04-05-2006;Alm. Salg;0;0
61;Villa;Bondropsgade;15;9400;1930;5;119;1455000;12226;14-07-2005;Alm. Salg;0;0
62;Villa;Anemonevej;2;9240;1973;5;145;1175000;8103;19-04-2006;Alm. Salg;0;0
63;Villa;Brenning;17;9400;1910;3;121;730000;6033;25-02-2015;Fam. Salg;0;0
64;Lejlighed;Astrid Obels Vej;4;9000;1990;3;81;1298000;16024;24-08-2012;Alm. Salg;0;0
65;Villa;Stoholm;18;9270;1963;7;167;599000;3586;16-10-1992;Alm. Salg;0;0
66;Villa;Stærevej;6;9270;1967;4;143;1220000;8531;22-06-2003;Alm. Salg;0;0
67;Villa;Mariendalsvej;12;9000;1930;3;97;1600000;16494;12-01-2007;Alm. Salg;0;0
68;Villa;Bygholmen;1;9000;1948;5;144;760000;0;30-06-1996;Alm. Salg;0;0
69;Villa;Svenstrup Skolevej;22;9230;1860;8;477;1950000;4088;11-05-2004;Alm. Salg;0;0
70;Villa;Blishønevej;11;9230;1965;4;160;1050000;6562;26-08-2015;Alm. Salg;0;0
71;Villa;Strøybergsvej;23;9000;1912;8;220;3600000;16363;26-05-2010;Alm. Salg;0;0
72;Sommerhus;Slyngelen;11;9370;1973;3;62;240000;3870;06-06-1993;Alm. Salg;0;0
73;Villa;Larsensvej;22;9400;1923;3;102;1100000;10784;04-06-2013;Alm. Salg;0;0
74;Lejlighed;Blegdalsparken;29;9000;1970;3;136;1980000;14558;09-05-2012;Alm. Salg;0;0
75;Lejlighed;Arkildsdal;118;9400;1969;2;61;530000;8688;27-05-2013;Alm. Salg;0;0
76;Villa;Skiverenvej;13;9220;1969;6;156;625000;0;11-03-1992;Alm. Salg;0;0
77;Sommerhus;Thomas Winthers Vej;70;9370;1986;4;60;363322;6055;04-06-1993;Alm. Salg;0;0
78;Villa;Kærsgård;19;9310;1979;3;142;1600000;11267;22-11-2006;Alm. Salg;0;0
79;Sommerhus;Torndruptværvej;6;9370;1977;3;57;838000;14701;31-01-2005;Alm. Salg;0;0
80;Villa;Christiansminde;22;9210;1959;5;143;630000;4405;11-06-1992;Fam. Salg;0;0
81;Villa;Staunvej;41;9240;1870;5;135;245000;1814;10-06-1997;Alm. Salg;0;0
82;Rækkehus;Langgade;2A;9000;1981;3;82;835000;10182;01-05-1998;Alm. Salg;0;0
83;Sommerhus;Dyremosen;55;9370;1972;5;149;345000;0;06-04-2006;Alm. Salg;0;0
84;Villa;Ternevej;12;9000;1925;5;130;690000;5307;28-03-2000;Fam. Salg;0;0
85;Rækkehus;Korsholm;19;9370;1981;3;90;790000;8777;29-05-2009;Alm. Salg;0;0
86;Lejlighed;Christiansgade;17;9000;1890;4;115;1675000;14565;08-04-2015;Alm. Salg;0;0
87;Sommerhus;Nestorvej;9;9370;1978;5;62;290000;4677;23-02-1995;Alm. Salg;0;0
88;Lejlighed;Stationsmestervej;27;9200;1969;3;86;825000;9593;15-07-2005;Alm. Salg;0;0
89;Lejlighed;Sønderbro;37;9000;1942;2;59;890000;15084;03-11-2009;Alm. Salg;0;0
90;Villa;Cypresvej;24;9230;1976;6;136;858000;6308;07-08-1996;Alm. Salg;0;0
91;Villa;Lunavej;24;9200;1962;6;168;650000;0;23-05-1995;Alm. Salg;0;0
92;Sommerhus;Vandet Vest;6;9370;1978;5;123;835000;6788;08-07-2005;Alm. Salg;0;0
93;Lejlighed;Strubjerg;40;9400;1973;3;87;717726;8249;12-08-1999;Alm. Salg;0;0
94;Lejlighed;Strubjerg;220;9400;1979;2;82;591134;7208;16-10-2000;Alm. Salg;0;0
95;Villa;Houvej;116;9370;1944;3;102;400000;0;12-06-1994;Alm. Salg;0;0
96;Sommerhus;Lille Strandgaard;45;9370;2007;4;68;777500;11433;02-03-2015;Alm. Salg;0;0
97;Rækkehus;Meretesvej;15;9310;1989;3;82;598000;7292;26-06-2003;Alm. Salg;0;0
98;Sommerhus;Hybenvænget;16;9370;1970;4;57;487500;8552;06-07-2015;Alm. Salg;0;0
99;Sommerhus;Osbornsvej;6;9370;1972;6;92;400000;4347;15-02-2010;Fam. Salg;0;0
100;Rækkehus;Traverbakken;45;9230;1987;4;120;865000;7208;27-02-2004;Alm. Salg;0;0
101;Villa;Lindskovvej;12;9000;1930;5;101;531309;5260;26-09-1994;Alm. Salg;0;0
102;Villa;Skovbakken;89;9240;2005;6;155;217056;1400;23-10-2003;Alm. Salg;0;0
103;Villa;Nøddevej;39;9310;1976;5;114;1195000;10482;08-02-2015;Alm. Salg;0;0
104;Sommerhus;Mosters Vænge;44;9370;1976;3;67;750000;11194;23-07-2009;Alm. Salg;0;0
105;Villa;Østerled;6;9370;1957;4;184;790000;4293;30-08-2007;Fam. Salg;0;0
106;Villa;Toften;26;9000;1974;3;149;1450000;9731;10-07-1998;Alm. Salg;0;0
107;Villa;Christiansminde;6;9370;1986;4;112;955000;8526;04-07-2014;Alm. Salg;0;0
108;Sommerhus;Hybenvænget;12;9370;1967;5;124;400000;0;11-11-2001;Alm. Salg;0;0
109;Villa;Kuskgårdsvej;39;9381;1903;5;149;575000;3859;12-01-2001;Alm. Salg;0;0
110;Villa;Tornhøjparken;85;9220;1977;5;141;646000;0;16-08-1995;Alm. Salg;0;0
111;Villa;Steenstrupsvej;8;9000;1921;4;140;1084000;7742;12-07-1996;Alm. Salg;0;0
112;Villa;Sønderskovvej;20B;9370;1967;4;96;600000;6250;05-05-2000;Alm. Salg;0;0
113;Lejlighed;Vestre Havnepromenade;11B;9000;2002;3;86;2450000;28488;03-04-2012;Alm. Salg;0;0
114;Villa;Stoholm;17;9270;1964;5;130;1125000;8653;27-04-2005;Alm. Salg;0;0
115;Villa;Dalsgårdsvej;18;9000;1960;4;89;1295000;14550;23-05-2013;Alm. Salg;0;0
116;Villa;Ternevej;8;9000;1926;3;110;1785000;16227;23-06-2014;Alm. Salg;0;0
117;Villa;Valstedvej;24;9240;1999;5;156;260000;1666;22-01-1999;Alm. Salg;0;0
118;Lejlighed;Strubjerg;40;9400;1973;3;80;625000;7812;04-01-2010;Alm. Salg;0;0
119;Villa;Lykkegårdsvej;11;9210;1965;7;201;1205000;0;01-08-1997;Alm. Salg;0;0
120;Sommerhus;Hededalen;4;9370;2004;4;86;950000;11046;23-07-2012;Alm. Salg;0;0
121;Sommerhus;Junovej;30;9370;1972;2;70;375000;5357;15-03-2006;Fam. Salg;0;0
122;Villa;Sønderskovvej;20A;9370;1930;4;119;925000;7773;17-01-2004;Alm. Salg;0;0
123;Villa;Lundøvej;12;9400;1928;4;108;1695000;15694;12-09-2014;Alm. Salg;0;0
124;Sommerhus;Vandet Vest;4;9370;2005;4;91;1285000;14120;11-10-2005;Alm. Salg;0;0
125;Sommerhus;Vestmarksvej;10;9370;1973;3;75;250000;3333;07-05-2014;Fam. Salg;0;0
126;Villa;Straussvej;77;9200;1973;5;197;2250000;11421;20-02-2013;Alm. Salg;0;0
127;Sommerhus;Lille Strandgaard;44;9370;2014;2;70;900000;12857;15-09-2009;Alm. Salg;0;0
128;Villa;Sofievej;33;9000;1966;3;94;1000000;10638;08-01-2001;Alm. Salg;0;0
129;Sommerhus;Thomas Winthers Vej;69;9370;1986;5;105;2060000;19619;10-05-2007;Alm. Salg;0;0
130;Sommerhus;Sydvestvej;24;9370;1972;4;71;195000;0;21-10-1997;Alm. Salg;0;0
131;Rækkehus;Bavnehøj;18;9210;1980;4;118;600000;5084;27-04-2005;;0;0
132;Villa;Lektorvej;69;9000;1960;4;177;2630000;14858;09-07-2007;Alm. Salg;0;0
133;Lejlighed;Christiansgade;17;9000;1890;3;93;1150000;12365;20-07-2012;Alm. Salg;0;0
134;Villa;Thorsgade;16;9000;1918;7;216;2400000;11111;10-10-2007;Alm. Salg;0;0
135;Lejlighed;Sønderbro;37;9000;1942;3;76;900000;11842;13-10-2012;Alm. Salg;0;0
136;Sommerhus;Torndruptværvej;2;9370;1978;4;80;1000000;12500;28-02-2015;Alm. Salg;0;0
137;Villa;Spicavej;5;9200;1963;6;215;2800000;13023;01-11-2012;Alm. Salg;0;0
138;Villa;Galopbakken;56;9230;1978;4;131;426424;3255;30-12-2002;;0;0
139;Villa;Lunavej;29;9200;1967;6;165;1170000;7090;09-11-2000;Fam. Salg;0;0
140;Villa;Betavej;8;9000;1994;4;131;2750000;20992;27-01-2006;Alm. Salg;0;0
141;Villa;Svenstrup Skolevej;18;9230;1706;8;207;4000000;19323;20-12-2010;Alm. Salg;0;0
142;Sommerhus;Osbornsvej;5;9370;1982;5;105;1395000;13285;09-01-2012;Alm. Salg;0;0
143;Villa;Sulsted Landevej;69;9381;1943;5;127;617348;4861;10-11-2014;;0;0
144;Lejlighed;Myrdalstræde;79;9220;1991;2;66;888250;13458;31-10-2008;Alm. Salg;0;0
145;Villa;Thyboevej;4;9000;1965;6;202;1515000;0;11-01-2003;Alm. Salg;0;0
146;Villa;Visborggårdvej;5;9200;1969;6;205;3625000;17682;18-11-2010;Alm. Salg;0;0
147;Rækkehus;Bondropsgade;14B;9400;1856;4;117;721200;6164;25-06-1993;Alm. Salg;0;0
148;Rækkehus;Meretesvej;13;9310;1989;3;82;514340;6272;05-08-1997;Alm. Salg;0;0
149;Rækkehus;Søndergade;45B;9240;1989;4;133;1025000;7706;21-01-2011;Alm. Salg;0;0
150;Villa;Staunvej;43;9240;1959;4;120;264500;2204;21-12-2009;Fam. Salg;0;0
151;Villa;Dalsgårdsvej;17;9000;1957;5;137;720000;5255;17-06-1996;Alm. Salg;0;0
152;Villa;Carlo Wognsens Vej;24;9000;2003;6;181;495000;2734;27-03-2002;Alm. Salg;0;0
153;Villa;Bellinisvej;10;9200;1959;4;139;425354;3060;27-02-2002;;0;0
154;Villa;Svenstruphøj;59;9230;2005;5;140;360000;2571;06-08-2004;Alm. Salg;0;0
155;Lejlighed;Strubjerg;218;9400;1979;2;90;735000;8166;31-05-2014;Alm. Salg;0;0
156;Villa;Fjordlodden;16;9370;1998;4;133;162225;1219;14-10-1996;Alm. Salg;0;0
157;Villa;Stærevej;5;9270;1965;4;94;885000;9414;10-07-2009;Alm. Salg;0;0
158;Lejlighed;Sønderbro;2;9000;1911;4;136;2900000;21323;01-06-2014;Alm. Salg;0;0
159;Sommerhus;Nestorvej;7;9370;1978;3;50;295000;5900;11-09-1995;Alm. Salg;0;0
160;Sommerhus;Engparken;15;9280;1972;3;46;150000;3260;20-06-2001;Fam. Salg;0;0
161;Villa;Gadekærsvej;1;9280;1971;4;163;1475000;9049;16-05-2012;Alm. Salg;0;0
162;Villa;Gudum Bygade;20;9280;1909;6;155;324000;2090;17-04-1997;Alm. Salg;0;0
163;Sommerhus;Dyremosen;60;9370;1980;4;69;675000;9782;01-10-2004;Alm. Salg;0;0
164;Villa;Ellebæk;1;9400;1955;4;140;1485000;10607;22-10-2010;Alm. Salg;0;0
165;Lejlighed;Strøybergsvej;22C;9000;1930;4;116;1025585;8841;17-03-1998;Alm. Salg;0;0
166;Villa;Foltmannsvej;1;9430;1974;5;218;2450000;11238;20-11-2007;Alm. Salg;0;0
167;Villa;Mirabellevej;6;9000;2011;6;161;800000;4968;18-06-2010;Alm. Salg;0;0
168;Villa;Christiansminde;8;9370;1979;4;112;700000;6250;18-02-2005;Alm. Salg;0;0
169;Lejlighed;Niels Ebbesens Gade;5C;9000;1900;3;95;1440000;15157;17-02-2013;Alm. Salg;0;0
170;Rækkehus;Rolighedsvej;38;9310;1982;3;81;660000;8148;21-11-2005;Alm. Salg;0;0
171;Lejlighed;Dybbølgade;7;9000;1938;2;60;808350;13472;03-01-1993;Fam. Salg;0;0
172;Villa;Skovbakken;93;9240;2004;6;172;304500;1770;30-10-2003;Alm. Salg;0;0
173;Sommerhus;Gliben;36;9240;1987;3;72;604000;8388;23-05-2006;Alm. Salg;0;0
174;Villa;Betavej;10;9000;1989;4;113;1396526;12358;22-01-2001;Alm. Salg;0;0
175;Villa;Elme Alle;8;9000;1910;11;281;1919000;6829;24-03-1995;Alm. Salg;0;0
176;Lejlighed;Stationsmestervej;27;9200;1969;3;86;940000;10930;20-07-2011;Alm. Salg;0;0
177;Villa;Steenstrupsvej;10;9000;1923;4;127;2300000;18110;16-10-2000;Alm. Salg;0;0
178;Sommerhus;Slyngelen;9;9370;1972;4;91;875000;9615;11-06-2010;Alm. Salg;0;0
179;Villa;Mariendalsvej;13;9000;1923;5;162;1085000;6697;21-02-1997;Alm. Salg;0;0
180;Villa;Nervøsvej;112;9430;1978;5;142;1040000;7323;17-09-1998;Alm. Salg;0;0
181;Villa;Østerkærvej;16;9240;1974;5;127;574797;0;13-02-2000;Alm. Salg;0;0
182;Villa;Volsted Bygade;23;9530;1750;8;207;511310;2470;17-04-1996;Alm. Salg;0;0
183;Sommerhus;Junovej;34;9370;1977;3;66;810000;12272;11-11-2009;Fam. Salg;0;0
184;Villa;Møllekrogen;12;9210;1963;4;138;720000;5217;17-02-1995;Alm. Salg;0;0
185;Villa;Frederikshøjvej;17;9230;1968;4;126;1195000;9484;26-05-2004;Alm. Salg;0;0
186;Villa;Vester Fælledvej;36;9000;1935;4;99;1700000;17171;19-07-2012;Alm. Salg;0;0
187;Sommerhus;Vestbjerg Skovvej;41;9380;1942;4;87;700000;8045;28-06-2002;Alm. Salg;0;0
188;Villa;Møllekrogen;10;9210;1962;5;131;2200000;16793;01-05-2008;Alm. Salg;0;0
189;Rækkehus;Byvænget;29;9200;1988;4;108;2200000;20370;11-08-2013;Alm. Salg;0;0
190;Rækkehus;Mylius Erichsens Vej;11A;9210;2001;3;124;1285000;10362;07-02-2001;Alm. Salg;0;0
191;Villa;Ennasvej;3;9200;1955;3;98;891123;9093;22-11-1999;Alm. Salg;0;0
192;Villa;G.C. Amdrups Vej;4;9210;1962;3;110;1400000;12727;13-12-2009;Alm. Salg;0;0
193;Villa;Enghavevej;45;9000;1928;4;109;995000;9128;17-02-2002;Alm. Salg;0;0
194;Lejlighed;Metavej;1;9000;1977;4;96;712000;7416;14-02-1997;Alm. Salg;0;0
195;Villa;Floravej;1;9000;2005;7;176;465000;0;07-10-2003;Alm. Salg;0;0
196;Villa;Nibevej;311B;9200;1857;7;260;987000;3796;14-09-1992;Alm. Salg;0;0
197;Villa;Ferskenvej;3;9000;1969;4;106;1850000;17452;06-03-2012;Alm. Salg;0;0
198;Rækkehus;Olymposvej;25;9270;1975;5;104;1295000;12451;04-06-2006;Alm. Salg;0;0
199;Villa;Stoholm;20;9270;1963;4;98;1300000;13265;10-12-2007;Alm. Salg;0;0
200;Villa;Kærsholmvej;51;9280;1902;4;176;375000;2130;29-09-2014;Alm. Salg;0;0
201;Villa;Wibroesvej;1;9000;1988;5;191;2778000;14544;09-11-1996;Alm. Salg;0;0
202;Lejlighed;Nervøsvej;113;9430;1971;3;86;710000;8255;26-09-2014;Alm. Salg;0;0
203;Sommerhus;Koraldybet;8;9280;1980;4;68;389847;5733;15-04-2002;Alm. Salg;0;0
204;Lejlighed;Herluf Trolles Gade;1;9000;1934;2;57;950000;16666;06-07-2015;Alm. Salg;0;0
205;Lejlighed;Møensgade;6;9000;1920;3;70;630000;9000;03-03-2008;Fam. Salg;0;0
206;Rækkehus;Æblevangen;38B;9000;1983;4;104;1800000;17307;23-05-2012;Alm. Salg;0;0
207;Villa;Myrtevej;15;9293;1973;5;195;780000;4000;30-01-2000;Alm. Salg;0;0
208;Villa;Grenen;7;9260;1984;7;233;2825000;12124;29-06-2015;Alm. Salg;0;0
209;Villa;Vangen;25;9400;1966;7;156;1675000;10737;08-10-2009;Alm. Salg;0;0
210;Rækkehus;Nøvlingvej;134A;9260;1986;4;89;810000;9101;15-08-2002;Alm. Salg;0;0
211;Rækkehus;Mylius Erichsens Vej;11B;9210;2001;3;124;1285000;10362;22-01-2001;Alm. Salg;0;0
212;Lejlighed;Østerbro;96;9000;1926;3;80;1020000;12750;14-12-2010;Alm. Salg;0;0
213;Villa;Lykkegårdsvej;14;9210;1964;4;110;1780000;16181;17-01-2014;Alm. Salg;0;0
214;Villa;Vivaldisvej;5;9200;2000;6;187;366000;1957;25-03-1999;Alm. Salg;0;0
215;Lejlighed;Niels Ebbesens Gade;5C;9000;1900;3;89;1795000;20168;21-03-2015;Alm. Salg;0;0
216;Villa;Nordvestvej;7;9000;1920;6;197;1777449;9022;01-07-2014;;0;0
217;Rækkehus;Peder Barkes Gade;14;9000;1859;2;48;1650000;34375;21-08-2007;Alm. Salg;0;0
218;Villa;Pallisdam;89;9430;1969;7;155;718000;4632;20-03-1995;Alm. Salg;0;0
219;Villa;Mariendalsvej;14;9000;1921;5;167;1250000;7485;12-06-2001;Alm. Salg;0;0
220;Sommerhus;Rylevej;1;9280;1973;4;82;145000;0;17-07-1995;Alm. Salg;0;0
221;Lejlighed;Holbergsgade;17;9000;1910;3;76;1280000;16842;20-06-2014;Alm. Salg;0;0
222;Villa;Parallelvej;18;9280;1910;5;145;431390;0;16-01-2003;Alm. Salg;0;0
223;Lejlighed;Peder Skrams Gade;33;9000;1952;2;59;632400;10718;04-06-1999;Alm. Salg;0;0
224;Lejlighed;Provstejorden;8;9000;1954;4;98;1170000;11938;07-03-2007;Alm. Salg;0;0
225;Villa;Mirabellevej;7;9000;1947;5;106;2400000;22641;30-05-2010;Alm. Salg;0;0
226;Villa;Hjørringvej;178;9400;1885;4;125;810000;6480;20-10-2003;Alm. Salg;0;0
227;Villa;Hjortevej;23;9200;1981;4;101;1530000;15148;26-03-2015;Alm. Salg;0;0
228;Villa;Plantagevej;23;9230;1969;4;116;1220000;10517;23-02-2011;Alm. Salg;0;0
229;Lejlighed;Rosengården;28;9200;1973;3;86;715000;8313;16-12-2011;Alm. Salg;0;0
230;Lejlighed;Peder Skrams Gade;33;9000;1952;2;59;785000;13305;26-10-2009;Alm. Salg;0;0
231;Rækkehus;Nøvlingvej;134B;9260;1986;4;89;1185000;13314;07-07-2008;Alm. Salg;0;0
232;Lejlighed;Blegdalsparken;29;9000;1970;4;133;820000;6165;23-08-1995;Alm. Salg;0;0
233;Villa;Plantagevej;25;9230;1967;4;120;1575000;13125;02-02-2010;Alm. Salg;0;0
234;Lejlighed;Metavej;1;9000;1977;4;96;900000;9375;10-03-2005;Alm. Salg;0;0
235;Lejlighed;Poul Paghs Gade;6E;9000;1910;3;93;949953;10214;13-09-1999;Alm. Salg;0;0
236;Villa;Poseidonvej;75;9210;1986;8;183;1815000;0;15-07-2005;Alm. Salg;0;0
237;Villa;Havesangervej;18;9310;1972;5;162;1060000;6543;17-11-2004;Alm. Salg;0;0
238;Lejlighed;Revlingbakken;38;9000;1968;4;91;1045000;11483;28-11-2006;Alm. Salg;0;0
239;Villa;Søndre Bygade;13;9280;1918;5;174;1135000;6522;25-08-2006;Alm. Salg;0;0
240;Villa;Pallisdam;85;9430;1969;4;108;282646;2617;29-06-1998;;0;0
241;Lejlighed;Poul Paghs Gade;6D;9000;1910;3;83;975000;11746;18-05-2004;Alm. Salg;0;0
242;Villa;Toften;28;9000;1976;4;123;1220000;9918;01-10-2000;Alm. Salg;0;0
243;Villa;Tofthøjvej;35;9280;1962;5;146;985640;6750;28-02-2000;Alm. Salg;0;0
244;Villa;Blishønevej;13;9230;1965;3;127;1550000;12204;28-04-2015;Alm. Salg;0;0
245;Lejlighed;Danmarksgade;80;9000;1903;3;80;625000;7812;09-10-2000;Alm. Salg;0;0
246;Villa;Aalborgvej;60;9370;1932;7;218;790000;3623;04-08-1997;Alm. Salg;0;0
247;Sommerhus;Vestmarksvej;13;9370;1980;4;75;885000;11800;30-03-2011;Alm. Salg;0;0
248;Rækkehus;Jadevej;1;9260;1987;4;95;1020000;10736;01-10-2014;Alm. Salg;0;0
249;Villa;Østervænget;3;9200;1962;6;134;412304;3076;06-04-2001;Fam. Salg;0;0
250;Villa;Pærevangen;8;9000;1972;4;158;2000000;12658;04-02-2013;Alm. Salg;0;0
251;Rækkehus;Peder Barkes Gade;10;9000;1859;2;55;1475000;26818;27-04-2014;Alm. Salg;0;0
252;Lejlighed;H. C. Andersens Vej;28;9000;1966;3;80;600000;7500;06-09-2009;Alm. Salg;0;0
253;Villa;Hornbækvej;39;9270;1972;6;191;1500000;7853;24-06-2004;Alm. Salg;0;0
254;Lejlighed;Hadsundvej;86H;9000;1969;3;88;1100000;12500;13-12-2013;Alm. Salg;0;0
255;Villa;Romdrupvej;55;9270;1961;4;151;490000;0;01-08-1994;Alm. Salg;0;0
256;Villa;Jens Kalstrups Vej;12;9000;1972;5;180;2000000;11111;12-02-2001;Alm. Salg;0;0
257;Villa;Gøttrupvej;40;9220;1929;4;154;999000;0;26-08-2004;Alm. Salg;0;0
258;Villa;Aalborgvej;43;9280;1934;3;156;470000;3012;01-12-1995;Alm. Salg;0;0
259;Villa;Hjortevej;22;9200;1948;6;116;855000;7370;24-05-2004;Alm. Salg;0;0
260;Villa;Øster Sundby Vej;29;9000;1965;4;218;887252;4069;19-02-2004;;0;0
261;Lejlighed;Jernbanegade;21;9000;1895;6;188;1100000;5851;30-06-2004;Alm. Salg;0;0
262;Sommerhus;Ålerusen;43;9240;1965;5;83;181000;2180;01-09-1997;Alm. Salg;0;0
