40;Nøddevej;35;9310;57,0851113;10,0819457
41;Islandsgade;7;9000;57,044892;9,943781
42;Peder Skrams Gade;33;9000;57,056281;9,899027
43;Svenstrup Skolevej;16;9230;56,974449;9,851091
44;Slyngelen;8;9370;57,049881;10,368046
45;Islandsgade;7;9000;57,044892;9,943781
46;Meretesvej;9;9310;57,068153;10,1282979
47;Offerlunden;42F;9230;56,9677391;9,8473685
48;Rolighedsvej;36;9310;57,070123;10,128093
49;Sydvestvej;21;9370;57,012446;10,336962
50;Valstedvej;25;9240;56,976806;9,562714
51;Straussvej;79;9200;57,005952;9,817975
52;Staldmie;1;9310;57,1079998;10,0822825
53;Steenstrupsvej;9;9000;57,0363559;9,9013629
54;Spicavej;4;9200;57,018278;9,905373
55;Lunavej;28;9200;57,014953;9,901768
56;Bellinisvej;8;9200;57,0045875;9,8164889
57;Søndervangsvej;9;9000;57,032016;9,9570969
58;Sulsted Landevej;78;9381;57,1567796;9,9659065
59;Skovstjernevej;5;9310;57,106565;10,022993
60;Majvænget;2;9270;57,013566;10,057328
61;Bondropsgade;15;9400;57,060016;9,927676
62;Anemonevej;2;9240;56,982926;9,647874
63;Brenning;17;9400;57,060247;9,940048
64;Astrid Obels Vej;4;9000;57,040327;9,887551
65;Stoholm;18;9270;57,0096175;10,0445711
66;Stærevej;6;9270;57,0125007;10,0657562
67;Mariendalsvej;12;9000;57,034258;9,9518
68;Bygholmen;1;9000;57,035889;9,946403
69;Svenstrup Skolevej;22;9230;56,9745063;9,8492314
70;Blishønevej;11;9230;56,9603584;9,8149877
71;Strøybergsvej;23;9000;57,0447135;9,8896485
72;Slyngelen;11;9370;57,049572;10,366716
73;Larsensvej;22;9400;57,071184;9,9091349
74;Blegdalsparken;29;9000;57,0325839;9,8882625
75;Arkildsdal;118;9400;57,074112;9,9179
76;Skiverenvej;13;9220;57,0385348;10,0167236
77;Thomas Winthers Vej;70;9370;57,000465;10,337437
78;Kærsgård;19;9310;57,065472;10,118783
79;Torndruptværvej;6;9370;57,035615;10,3588039
80;Christiansminde;22;9210;57,014905;9,928068
81;Staunvej;41;9240;57,0107899;9,4869408
82;Langgade;2A;9000;57,039538;9,958048
83;Dyremosen;55;9370;57,055047;10,34395
84;Ternevej;12;9000;57,0311527;9,9328555
85;Korsholm;19;9370;56,995909;10,32315
86;Christiansgade;17;9000;57,0448681;9,9171534
87;Nestorvej;9;9370;57,0012069;10,3296009
88;Stationsmestervej;27;9200;57,009003;9,890839
89;Sønderbro;37;9000;57,0398934;9,9321863
90;Cypresvej;24;9230;56,969083;9,8541589
91;Lunavej;24;9200;57,015184;9,900934
92;Vandet Vest;6;9370;57,011889;10,337831
93;Strubjerg;40;9400;57,072664;9,920519
94;Strubjerg;220;9400;57,072613;9,923751
95;Houvej;116;9370;57,05994;10,285176
96;Lille Strandgaard;45;9370;57,010015;10,349126
97;Meretesvej;15;9310;57,06783;10,128288
98;Hybenvænget;16;9370;57,037299;10,3567889
99;Osbornsvej;6;9370;57,018684;10,3425879
100;Traverbakken;45;9230;56,953554;9,903442
101;Lindskovvej;12;9000;57,044715;9,866459
102;Skovbakken;89;9240;56,984806;9,659425
103;Nøddevej;39;9310;57,0855138;10,0821534
104;Mosters Vænge;44;9370;57,026672;10,344969
105;Østerled;6;9370;56,9941666;10,3120456
106;Toften;26;9000;57,028245;9,874593
107;Christiansminde;6;9370;57,057538;10,368625
108;Hybenvænget;12;9370;57,036902;10,35694
109;Kuskgårdsvej;39;9381;57,157357;9,955009
110;Tornhøjparken;85;9220;57,020597;9,995265
111;Steenstrupsvej;8;9000;57,036738;9,9029758
112;Sønderskovvej;20B;9370;56,997915;10,304076
113;Vestre Havnepromenade;11B;9000;57,055007;9,912482
114;Stoholm;17;9270;57,0098545;10,047109
115;Dalsgårdsvej;18;9000;57,0451458;9,963268
116;Ternevej;8;9000;57,0309547;9,9326541
117;Valstedvej;24;9240;56,973343;9,563648
118;Strubjerg;40;9400;57,072664;9,920519
119;Lykkegårdsvej;11;9210;57,009111;9,929142
120;Hededalen;4;9370;57,042044;10,347518
121;Junovej;30;9370;57,005196;10,335253
122;Sønderskovvej;20A;9370;56,997764;10,3044677
123;Lundøvej;12;9400;57,0676589;9,8972008
124;Vandet Vest;4;9370;57,011408;10,337402
125;Vestmarksvej;10;9370;57,037334;10,3486
126;Straussvej;77;9200;57,005928;9,817513
127;Lille Strandgaard;44;9370;57,009527;10,348598
128;Sofievej;33;9000;57,030197;9,965832
129;Thomas Winthers Vej;69;9370;57,000235;10,340393
130;Sydvestvej;24;9370;57,013057;10,331005
131;Bavnehøj;18;9210;56,9942278;9,9279735
132;Lektorvej;69;9000;57,028222;9,93975
133;Christiansgade;17;9000;57,0448681;9,9171534
134;Thorsgade;16;9000;57,039196;9,9494931
135;Sønderbro;37;9000;57,0398934;9,9321863
136;Torndruptværvej;2;9370;57,035348;10,35858
137;Spicavej;5;9200;57,018649;9,905086
138;Galopbakken;56;9230;56,9540149;9,9007049
139;Lunavej;29;9200;57,014962;9,903036
140;Betavej;8;9000;57,046053;9,878028
141;Svenstrup Skolevej;18;9230;56,9746323;9,8504274
142;Osbornsvej;5;9370;57,018621;10,343377
143;Sulsted Landevej;69;9381;57,154491;9,965564
144;Myrdalstræde;79;9220;57,014232;9,977473
145;Thyboevej;4;9000;57,033457;9,873052
146;Visborggårdvej;5;9200;57,016596;9,884334
147;Bondropsgade;14B;9400;57,060677;9,92578
148;Meretesvej;13;9310;57,067981;10,128474
149;Søndergade;45B;9240;56,979382;9,631146
150;Staunvej;43;9240;57,0094423;9,4867762
151;Dalsgårdsvej;17;9000;57,045369;9,963786
152;Carlo Wognsens Vej;24;9000;57,029157;9,864812
153;Bellinisvej;10;9200;57,0044082;9,8163709
154;Svenstruphøj;59;9230;56,963927;9,844749
155;Strubjerg;218;9400;57,072613;9,9237179
156;Fjordlodden;16;9370;56,998304;10,298624
157;Stærevej;5;9270;57,0123527;10,066244
158;Sønderbro;2;9000;57,0418609;9,9304631
159;Nestorvej;7;9370;57,0014304;10,3295442
160;Engparken;15;9280;56,9812954;10,2864302
161;Gadekærsvej;1;9280;56,989633;10,10306
162;Gudum Bygade;20;9280;56,946395;10,064385
163;Dyremosen;60;9370;57,056058;10,344333
164;Ellebæk;1;9400;57,071367;9,894922
165;Strøybergsvej;22C;9000;57,0449777;9,8896428
166;Foltmannsvej;1;9430;57,114555;9,862458
167;Mirabellevej;6;9000;57,042042;9,962991
168;Christiansminde;8;9370;57,057797;10,368733
169;Niels Ebbesens Gade;5C;9000;57,046069;9,9243826
170;Rolighedsvej;38;9310;57,070049;10,128306
171;Dybbølgade;7;9000;57,051851;9,9066189
172;Skovbakken;93;9240;56,984619;9,659093
173;Gliben;36;9240;57,022965;9,688367
174;Betavej;10;9000;57,045992;9,877813
175;Elme Alle;8;9000;57,046446;9,901196
176;Stationsmestervej;27;9200;57,009003;9,890839
177;Steenstrupsvej;10;9000;57,0367319;9,9027639
178;Slyngelen;9;9370;57,04925;10,3665559
179;Mariendalsvej;13;9000;57,033955;9,951413
180;Nervøsvej;112;9430;57,124213;9,853218
181;Østerkærvej;16;9240;57,0120172;9,4925555
182;Volsted Bygade;23;9530;56,907359;9,9061127
183;Junovej;34;9370;57,005686;10,33476
184;Møllekrogen;12;9210;57,010684;9,931503
185;Frederikshøjvej;17;9230;56,9777333;9,8495903
186;Vester Fælledvej;36;9000;57,045529;9,874719
187;Vestbjerg Skovvej;41;9380;57,1293099;9,9954934
188;Møllekrogen;10;9210;57,010785;9,931176
189;Byvænget;29;9200;57,019208;9,871828
190;Mylius Erichsens Vej;11A;9210;57,024681;9,930271
191;Ennasvej;3;9200;57,018618;9,895565
192;G.C. Amdrups Vej;4;9210;57,019286;9,942852
193;Enghavevej;45;9000;57,0346295;9,9500113
194;Metavej;1;9000;57,030631;9,964294
195;Floravej;1;9000;57,046144;9,875327
196;Nibevej;311B;9200;57,007106;9,81879
197;Ferskenvej;3;9000;57,037929;9,862907
198;Olymposvej;25;9270;57,012995;10,050345
199;Stoholm;20;9270;57,010015;10,0447265
200;Kærsholmvej;51;9280;56,961815;10,166723
201;Wibroesvej;1;9000;57,044192;9,898488
202;Nervøsvej;113;9430;57,122382;9,856859
203;Koraldybet;8;9280;56,975606;10,296353
204;Herluf Trolles Gade;1;9000;57,054771;9,901595
205;Møensgade;6;9000;57,0431362;9,9453336
206;Æblevangen;38B;9000;57,034345;9,858984
207;Myrtevej;15;9293;56,8903753;10,1194588
208;Grenen;7;9260;56,991714;9,983828
209;Vangen;25;9400;57,074939;9,914126
210;Nøvlingvej;134A;9260;56,9738895;9,9574803
211;Mylius Erichsens Vej;11B;9210;57,024762;9,93029
212;Østerbro;96;9000;57,045273;9,944565
213;Lykkegårdsvej;14;9210;57,009329;9,928818
214;Vivaldisvej;5;9200;57,008352;9,823346
215;Niels Ebbesens Gade;5C;9000;57,046069;9,9243826
216;Nordvestvej;7;9000;57,047361;9,895136
217;Peder Barkes Gade;14;9000;57,0465303;9,9234949
218;Pallisdam;89;9430;57,123107;9,855885
219;Mariendalsvej;14;9000;57,034232;9,951585
220;Rylevej;1;9280;56,978347;10,287563
221;Holbergsgade;17;9000;57,049724;9,9149239
222;Parallelvej;18;9280;56,967333;10,103191
223;Peder Skrams Gade;33;9000;57,056281;9,899027
224;Provstejorden;8;9000;57,029772;9,908668
225;Mirabellevej;7;9000;57,042497;9,963399
226;Hjørringvej;178;9400;57,087839;9,964574
227;Hjortevej;23;9200;56,999492;9,87782
228;Plantagevej;23;9230;56,968468;9,8509767
229;Rosengården;28;9200;57,00919;9,893642
230;Peder Skrams Gade;33;9000;57,056281;9,899027
231;Nøvlingvej;134B;9260;56,9737825;9,9574613
232;Blegdalsparken;29;9000;57,0325839;9,8882625
233;Plantagevej;25;9230;56,9686564;9,8519716
234;Metavej;1;9000;57,030631;9,964294
235;Poul Paghs Gade;6E;9000;57,051938;9,910709
236;Poseidonvej;75;9210;57,005276;9,937443
237;Havesangervej;18;9310;57,146874;10,049326
238;Revlingbakken;38;9000;57,026988;9,894778
239;Søndre Bygade;13;9280;56,986155;10,105212
240;Pallisdam;85;9430;57,12275;9,855662
241;Poul Paghs Gade;6D;9000;57,051838;9,910937
242;Toften;28;9000;57,027957;9,874603
243;Tofthøjvej;35;9280;56,99887;10,102873
244;Blishønevej;13;9230;56,9603822;9,8153313
245;Danmarksgade;80;9000;57,0452371;9,9262282
246;Aalborgvej;60;9370;57,0001377;10,2998848
247;Vestmarksvej;13;9370;57,036671;10,349202
248;Jadevej;1;9260;56,97293;9,959299
249;Østervænget;3;9200;57,012255;9,890966
250;Pærevangen;8;9000;57,032549;9,8685735
251;Peder Barkes Gade;10;9000;57,0465954;9,923528
252;H. C. Andersens Vej;28;9000;57,042253;9,970529
253;Hornbækvej;39;9270;57,008081;10,053615
254;Hadsundvej;86H;9000;57,035983;9,952964
255;Romdrupvej;55;9270;57,005725;10,0418457
256;Jens Kalstrups Vej;12;9000;57,029109;9,8790864
257;Gøttrupvej;40;9220;57,036512;9,999216
258;Aalborgvej;43;9280;56,971637;10,216512
259;Hjortevej;22;9200;56,9984617;9,8779196
260;Øster Sundby Vej;29;9000;57,044639;9,955922
261;Jernbanegade;21;9000;57,0461884;9,9159137
262;Ålerusen;43;9240;57,027234;9,6881989
263;Traverbakken;49;9230;56,953574;9,903212
264;Høvejen;107;9400;57,0920181;9,9282377
265;Tophøj;6;9210;56,9933751;9,930052
266;Davids Alle;20;9000;57,0313605;9,9145045
267;Hjørringvej;177;9400;57,0844023;9,9631612
268;Jens Kalstrups Vej;11;9000;57,02893;9,8783377
269;Jernbanegade;21;9000;57,0461884;9,9159137
270;Tornhøjparken;87;9220;57,020318;9,995274
271;Holbergsgade;17;9000;57,049724;9,9149239
272;Hornbækvej;38;9270;57,0066458;10,0564156
273;John F. Kennedys Plads;4;9000;57,0437403;9,9174802
274;Kongshøjvej;46;9210;56,9985843;9,9255124
275;Hejrevej;1A;9000;57,0297651;9,9326559
276;Herluf Trolles Gade;1;9000;57,054771;9,901595
277;Lektorvej;71;9000;57,02802;9,939136
278;Kastetvej;52;9000;57,0539797;9,9026193
279;Levisvej;4;9400;57,0637734;9,9309384
280;Klarup Kirkevej;1;9270;57,0126369;10,0597898
281;Larsensvej;23;9400;57,071016;9,9099229
282;Juelsparken;42;9210;57,013821;9,932487
283;Islandsgade;7;9000;57,044892;9,943781
284;Kronosvej;27;9210;57,002547;9,943104
285;Kornblomstvej;121;9000;57,024478;9,901455
286;Juelsparken;42;9210;57,013821;9,932487
287;Kærlundsvej;32;9000;57,038238;9,91189
288;Islandsgade;7;9000;57,044892;9,943781
289;Kong Christians Alle;55;9000;57,044599;9,904349
290;Kuskgårdsvej;42;9381;57,1571351;9,9588269
291;Langgade;2B;9000;57,039509;9,958246
292;John F. Kennedys Plads;4;9000;57,0437403;9,9174802
293;Klitrosevej;7;9400;57,0686345;9,9317544
294;Ellebæk;3;9400;57,071491;9,895189
295;Kastetvej;52;9000;57,0539797;9,9026193
296;Kærlundsvej;33;9000;57,0380486;9,9125971
297;Jyllandsgade;7;9000;57,0426206;9,9204689
298;Kong Christians Alle;57;9000;57,044255;9,904703
299;Lektorvej;73;9000;57,027805;9,938982
300;Elme Alle;12;9000;57,046786;9,901385
301;Vodskov Kirkevej;59;9310;57,0655238;10,1253063
302;Dybbølgade;7;9000;57,051851;9,9066189
303;Vangen;29;9400;57,074666;9,914614
304;Enghavevej;47;9000;57,0345119;9,9500747
305;Klarup Kirkevej;3;9270;57,0124599;10,0595394
306;Ledreborgparken;3;9400;57,082105;9,9471666
307;Lindskovvej;13;9000;57,044723;9,867778
308;Jyllandsgade;7;9000;57,0426206;9,9204689
309;Ligustervej;1;9000;57,0311434;9,8805715
310;Ringkøbingvej;42;9220;57,02667;9,981539
311;Danmarksgade;80;9000;57,0452371;9,9262282
312;Kongensgade;6;9370;56,996137;10,306152
313;Lille Strandgaard;46;9370;57,009541;10,3489609
314;Ennasvej;6;9200;57,018747;9,89514
315;Rosengården;28;9200;57,00919;9,893642
316;Søndermarken;6;9430;57,1182015;9,858548
317;Strubjerg;40;9400;57,072664;9,920519
318;Esbjergparken;50;9220;57,022268;9,970057
319;Strubjerg;222;9400;57,072613;9,923817
320;Meretesvej;17;9310;57,067792;10,128484
321;Vestmarksvej;12;9370;57,037429;10,348126
322;Torndruptværvej;8;9370;57,035848;10,358895
323;Lunavej;31;9200;57,014834;9,903346
324;Brenning;18;9400;57,060381;9,940085
325;Skippervej;7;9370;57,057849;10,369724
326;Stationsvej;2;9362;57,06235;10,180891
327;Robert Svendsens Vej;1;9430;57,119426;9,862175
328;Vangen;27;9400;57,074945;9,914555
329;Ellebæk;2;9400;57,071593;9,894779
330;Klitrosevej;8;9400;57,0688478;9,9318698
331;Ternevej;14;9000;57,0313229;9,9329911
332;Bondropsgade;16;9400;57,060631;9,925943
333;Lucernehaven;28;9370;57,080551;10,258501
334;Uranosvej;11;9210;57,008477;9,940702
335;Vodskov Kirkevej;61;9310;57,065705;10,124793
336;Dybbølgade;7;9000;57,051851;9,9066189
337;Svenstrup Skolevej;24;9230;56,974746;9,848498
338;Floravej;2;9000;57,045917;9,87575
339;Mosters Vænge;45;9370;57,025772;10,343453
340;Myrdalstræde;81;9220;57,014232;9,977522
341;Osbornsvej;7;9370;57,01847;10,344046
342;Traverbakken;47;9230;56,953564;9,903327
343;Vestre Havnepromenade;11B;9000;57,055007;9,912482
344;Tophøj;5;9210;56,993324;9,929472
345;Uranosvej;12;9210;57,009078;9,9419679
346;Kærsgård;20;9310;57,065506;10,119922
347;Slyngelen;13;9370;57,049616;10,365976
348;Sulsted Landevej;80;9381;57,1570999;9,9658779
349;Sønderskovvej;20C;9370;56,997901;10,303631
350;Ryesgade;18;9000;57,05162;9,902492
351;Stærevej;7;9270;57,0121737;10,0662036
352;Frejlev Skolevej;16;9200;57,008612;9,812303
353;Vesterled;16;9000;57,0525598;9,8951669
354;Furvej;4;9400;57,07019;9,898704
355;Møensgade;6;9000;57,0431362;9,9453336
356;Dalsgårdsvej;20;9000;57,0450496;9,9635869
357;Bøgeskrænten;4;9280;56,9402391;10,1083622
358;Sønderbro;37;9000;57,0398934;9,9321863
359;Thomas Winthers Vej;71;9370;56,999993;10,340318
360;Kong Christians Alle;59;9000;57,044074;9,904913
361;Carl Plougs Vej;3;9000;57,0356553;9,9708361
362;Ennasvej;5;9200;57,018467;9,895413
363;Nestorvej;10;9370;57,0011759;10,3291223
364;Håndværkervej;11;9240;56,963305;9,564385
365;Kornblomstvej;123;9000;57,0243;9,901319
366;Christiansgade;17;9000;57,0448681;9,9171534
367;Tvedens Alle;17;9381;57,1636304;9,9506276
368;Tornhøjparken;86;9220;57,021285;9,995645
369;Skiverenvej;15;9220;57,0385547;10,0162493
370;Østerled;7;9370;56,9944032;10,313426
371;Rødslet;36;9430;57,122097;9,859099
372;Bakkedraget;4;9310;57,068253;10,134156
373;Vejgård Kirkevej;7;9000;57,04182;9,954383
374;Frederikshøjvej;19;9230;56,9777741;9,849152
375;Kærlundsvej;34;9000;57,0380024;9,9119851
376;Luneborgvej;6;9382;57,1938809;9,957755
377;Ledreborgparken;5;9400;57,082283;9,947436
378;Sjællandsgården;24;9230;56,9720661;9,8454117
379;Engparken;17;9280;56,9812575;10,2858194
380;Ferskenvej;4;9000;57,038148;9,862467
381;Rørvigsvej;3;9270;57,0104323;10,058277
382;Steen Blichers Gade;9;9000;57,043527;9,9196661
383;Langgade;4;9000;57,039852;9,958024
384;Østerkærvej;17;9240;57,012197;9,4924755
385;Bavnehøj;21;9210;56,993085;9,928989
386;Bellinisvej;12;9200;57,0043607;9,8167259
387;Vivaldisvej;7;9200;57,00847;9,823102
388;Junovej;36;9370;57,005523;10,3340789
389;Visborggårdvej;7;9200;57,016318;9,88431
390;Blegdalsparken;30;9000;57,034297;9,885232
391;Løkkegade;29;9000;57,0452446;9,9290556
392;Gertrud Rasks Vej;160;9210;57,021824;9,931485
393;Blishønevej;15;9230;56,9603696;9,8157878
394;Vestbjerg Skovvej;49;9380;57,128437;9,997826
395;Strubjerg;224;9400;57,072683;9,92405
396;Hedegårdsvej;6;9362;57,067062;10,19844
397;Kildevej;8;9293;56,8833139;10,1130232
398;Søndergade;45C;9240;56,979444;9,631229
399;Auroravej;50;9210;57,0101;9,945847
400;Abelsvej;19;9000;57,027303;9,9543326
401;Gl Skansevej;34;9370;56,9963228;10,3144237
402;Meretesvej;19;9310;57,067682;10,128778
403;Skovstjernevej;7;9310;57,106717;10,023063
404;Niels Ebbesens Gade;5C;9000;57,046069;9,9243826
405;Strubjerg;40;9400;57,072664;9,920519
406;Høgevej;5;9280;56,978604;10,283475
407;G.C. Amdrups Vej;6;9210;57,01909;9,942682
408;Mosters Vænge;46;9370;57,026704;10,345365
409;Wibroesvej;3;9000;57,043994;9,898631
410;Brugsvej;15;9240;56,9502451;9,5030308
411;Korsholm;21;9370;56,995889;10,323298
412;Gliben;44;9240;57,022766;9,6902899
413;Steenstrupsvej;12;9000;57,0367262;9,9025492
414;Mariendalsvej;15;9000;57,033786;9,951244
415;Mylius Erichsens Vej;12B;9210;57,023737;9,927892
416;Rylevej;3;9280;56,978623;10,28782
417;Lucernehaven;30;9370;57,080529;10,258929
418;Metavej;3A;9000;57,030164;9,964282
419;Kærsgård;21;9310;57,06561;10,118391
420;Osbornsvej;8;9370;57,018497;10,34245
421;Skovbakken;97;9240;56,984323;9,658956
422;Bondropsgade;17;9400;57,05997;9,927823
423;Vester Fælledvej;37;9000;57,044968;9,876486
424;Erkildstrupvej;11;9240;56,956266;9,4353556
425;Møensgade;6;9000;57,0431362;9,9453336
426;Slåenvej;1;9370;57,046487;10,368663
427;Vaarst Smedevej;14;9260;56,936795;10,0564199
428;Kærsholmvej;55;9280;56,961632;10,158363
429;Stationsvej;3;9362;57,061702;10,1810189
430;Frederikshøjvej;18;9230;56,9778598;9,8515036
431;Sulsted Landevej;82;9381;57,1572712;9,9658041
432;Nestorvej;11;9370;57,0008394;10,3297826
433;Mirabellevej;8;9000;57,042273;9,963327
434;Floravej;1A;9000;57,045929;9,875207
435;Strøybergsvej;26;9000;57,044772;9,8890249
436;Brenning;20;9400;57,060389;9,940316
437;Houvej;125;9370;57,061967;10,278485
438;Stribenvej;21;9310;57,1142177;10,1406949
439;Bundgårdsvej;52;9000;57,040826;9,877905
440;Christmas Møllers Vej;2;9210;57,00889;9,938291
441;Christiansgade;17;9000;57,0448681;9,9171534
442;Gammel Skolevej;13;9382;57,1912872;9,9560321
443;Nordvestvej;8;9000;57,048024;9,8953
444;Kongensgade;7;9370;56,9960321;10,3058404
445;Lille Strandgaard;47;9370;57,010066;10,349441
446;Søndermarken;7;9430;57,1178706;9,8590158
447;Koraldybet;11;9280;56,976156;10,296175
448;Frejlev Skolevej;14;9200;57,008651;9,811925
449;Vestre Havnepromenade;11B;9000;57,055007;9,912482
450;Wibroesvej;2;9000;57,044124;9,897975
451;Høgevej;1;9280;56,978191;10,283527
452;Godthåbsgade;36;9400;57,058599;9,934582
453;Sønderskovvej;21;9370;56,9973411;10,3035076
454;Østerbro;96;9000;57,045273;9,944565
455;Nervøsvej;115;9430;57,1223328;9,8569172
456;Furvej;3;9400;57,070062;9,897826
457;Louisendalvej;9B;9280;56,947711;10,080533
458;Granlunden;2;9310;57,105227;10,02956
459;Vivaldisvej;6;9200;57,011187;9,82382
460;Nørholmsvej;145;9000;57,034414;9,82468
461;Nordvestvej;9;9000;57,047579;9,894762
462;Astavej;2;9280;57,005855;10,090072
463;Ternevej;14A;9000;57,031179;9,933581
464;Koraldybet;9;9280;56,976035;10,29571
465;Visborggårdvej;6;9200;57,017952;9,884366
466;Ryesgade;18;9000;57,05162;9,902492
467;Galopbakken;58;9230;56,9542307;9,9008914
468;Gudum Bygade;21;9280;56,946874;10,066108
469;Furvej;5;9400;57,070132;9,898042
470;Vesterled;15;9000;57,052851;9,8948916
471;Gugvej;93;9210;57,025321;9,927569
472;Nøvlingvej;134C;9260;56,973582;9,9574079
473;Niels Ebbesens Gade;5C;9000;57,046069;9,9243826
474;Thomas Winthers Vej;72;9370;57,000232;10,33733
475;Myrtevej;17;9293;56,8902615;10,1199753
476;Østergade;4;9280;56,960967;10,270419
477;Astavej;4;9280;57,005663;10,090396
478;Plantagevej;24;9230;56,9681636;9,8510006
479;Pallisdam;87;9430;57,122902;9,855732
480;Rylevej;2;9280;56,978344;10,288731
481;Peder Barkes Gade;12;9000;57,0465679;9,9235126
482;Hadsundvej;86H;9000;57,035983;9,952964
483;Frejlev Skolevej;18;9200;57,008619;9,812665
484;Øster Sundby Vej;30;9000;57,0444244;9,9587034
485;Mylius Erichsens Vej;13A;9210;57,024851;9,930342
486;Nervøsvej;117;9430;57,122906;9,856492
487;Østervænget;5;9200;57,012205;9,89159
488;Gliben;40;9240;57,0230831;9,6894617
489;Østerbro;96;9000;57,045273;9,944565
490;Haldagervej;274;9440;57,121025;9,769724
491;Frederikshøjvej;20;9230;56,9779073;9,8509613
492;Nørholmsvej;147A;9000;57,034362;9,823031
493;Bøgeskrænten;5;9280;56,9404724;10,108436
494;Granlunden;1;9310;57,105148;10,0292929
495;Thorsgade;18;9000;57,0391815;9,9492575
496;Godthåbsgade;35;9400;57,058458;9,934166
497;Gertrud Rasks Vej;159;9210;57,021898;9,932459
498;Metavej;3A;9000;57,030164;9,964282
499;Vesterled;17;9000;57,0530394;9,89496
500;Poul Paghs Gade;6D;9000;57,051838;9,910937
501;Gugvej;95;9210;57,025294;9,927569
502;Ålerusen;47;9240;57,0270744;9,6891507
503;Ligustervej;2;9000;57,031385;9,8808061
504;Peder Skrams Gade;33;9000;57,056281;9,899027
505;Rørvigsvej;4;9270;57,0106461;10,058316
506;Myrdalstræde;83;9220;57,014232;9,977555
507;Majvænget;6A;9270;57,013482;10,056551
508;Vesterkærvej;4;9293;56,912212;10,119697
509;Nordvestvej;10;9000;57,048404;9,894914
510;Hadsundvej;86H;9000;57,035983;9,952964
511;Gøttrupvej;41;9220;57,0368046;10,0027804
512;H. C. Andersens Vej;28;9000;57,042253;9,970529
513;Poseidonvej;76;9210;57,00442;9,940171
514;Østervænget;4;9200;57,012014;9,890746
515;Sigensvej;1;9310;57,105621;10,023049
516;Hejrevej;2;9000;57,0293774;9,9329334
517;Ålerusen;45;9240;57,02736;9,688053
518;Nøvlingvej;136;9260;56,9731916;9,9571543
519;Møensgade;6;9000;57,0431362;9,9453336
520;Mirabellevej;9;9000;57,042486;9,9636289
521;Havesangervej;22;9310;57,146716;10,048842
522;Hasserisgade;43;9000;57,045071;9,902465
523;G.C. Amdrups Vej;7;9210;57,018755;9,94297
524;Olymposvej;32;9270;57,012818;10,049023
525;Øster Sundby Vej;31;9000;57,044644;9,956367
526;Vestre Alle;56;9000;57,034609;9,899476
527;Æblevangen;41;9000;57,033994;9,857691
528;Abelsvej;20;9000;57,027759;9,953363
529;Vestre Havnepromenade;11B;9000;57,055007;9,912482
530;Engparken;18;9280;56,9817;10,287383
531;Plantagevej;26;9230;56,9682299;9,8513628
532;Wibroesvej;4;9000;57,043953;9,898086
533;Provstejorden;8;9000;57,029772;9,908668
534;Aalborgvej;45;9280;56,971978;10,216556
535;Vivaldisvej;8;9200;57,011289;9,823444
536;Niels Ebbesens Gade;5C;9000;57,046069;9,9243826
537;Gugvej;97;9210;57,025267;9,927568
538;Nørholmsvej;149;9000;57,0342654;9,8218654
539;Herluf Trolles Gade;1;9000;57,054771;9,901595
540;Gertrud Rasks Vej;161;9210;57,021853;9,932408
541;Koraldybet;12;9280;56,975832;10,2970849
542;Peder Skrams Gade;33;9000;57,056281;9,899027
543;Provstejorden;8;9000;57,029772;9,908668
